timestamp,CPU_0(group_0),CPU_2(group_1),CPU_4(group_1),CPU_6(group_2),CPU_8(group_3),CPU_10(group_3),CPU_12(group_3),CPU_14(group_4),CPU_16(group_5),CPU_64(group_0),CPU_66(group_1),CPU_68(group_1),CPU_70(group_2),CPU_72(group_3),CPU_74(group_3),CPU_76(group_3),CPU_78(group_4),CPU_80(group_5)
1768749366.6625671,12.7,1.0,0.0,0.0,1.0,1.0,1.0,0.0,100.0,0.0,3.0,2.0,1.0,0.0,0.0,4.0,0.0,100.0
1768749367.664469,14.2,3.0,1.0,0.0,0.0,1.0,2.0,0.0,100.0,9.2,4.1,2.0,1.0,0.0,0.0,0.0,0.0,100.0
1768749368.668953,13.3,0.0,1.0,0.0,0.0,0.0,2.0,0.0,100.0,5.0,5.0,5.1,9.1,2.0,0.0,0.0,2.0,100.0
1768749369.671025,9.2,3.1,0.0,0.0,1.0,0.0,2.0,1.0,100.0,1.0,4.1,1.0,4.0,9.2,5.9,1.0,6.1,100.0
1768749370.675433,12.6,3.0,3.0,3.1,0.0,0.0,3.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,10.2,6.0,0.0,100.0
1768749371.679788,15.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,100.0,8.2,3.0,1.0,2.0,0.0,2.0,2.0,4.0,100.0
1768749372.6829183,10.0,12.1,4.0,3.0,1.0,7.1,17.0,0.0,100.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,100.0
1768749373.6872025,10.8,12.9,3.0,4.0,3.0,4.0,15.3,5.1,100.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,100.0
1768749374.6890771,10.8,6.1,6.1,1.0,3.0,3.0,5.1,3.0,100.0,2.0,2.0,9.3,0.0,1.0,0.0,0.0,0.0,100.0
1768749375.6914876,9.8,8.0,2.0,0.0,1.0,1.0,1.0,8.1,100.0,2.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,100.0
1768749376.6937711,10.0,2.0,3.0,6.1,3.0,1.0,7.1,2.0,100.0,1.0,2.0,9.2,1.0,0.0,2.0,0.0,0.0,100.0
1768749377.6964555,10.8,1.0,1.0,2.0,1.0,0.0,6.1,2.0,100.0,1.0,2.0,4.1,1.0,0.0,0.0,0.0,0.0,100.0
1768749378.6993632,10.8,2.0,1.0,0.0,3.0,0.0,4.0,2.0,100.0,1.0,2.0,10.1,2.0,0.0,0.0,0.0,0.0,100.0
1768749379.7018628,15.6,2.0,6.0,1.0,1.0,1.0,7.1,3.0,100.0,11.1,1.0,6.2,0.0,0.0,1.0,0.0,0.0,100.0
1768749380.7062137,10.7,2.0,1.0,2.0,0.0,2.0,7.1,4.1,100.0,10.1,3.0,14.3,7.1,7.1,0.0,1.0,0.0,100.0
1768749381.8773031,11.8,0.0,0.0,2.0,1.0,0.0,1.0,4.0,100.0,4.0,2.0,8.2,10.1,4.0,0.0,0.0,0.0,100.0
1768749382.8794312,11.8,0.0,0.0,4.0,1.0,2.0,3.0,10.0,100.0,5.0,1.0,7.1,14.0,4.0,1.0,1.0,0.0,100.0
1768749383.8833554,10.9,0.0,0.0,1.0,0.0,1.0,1.0,14.4,100.0,0.0,4.0,6.1,16.3,4.0,3.0,0.0,0.0,100.0
1768749384.8885386,10.8,0.0,2.0,3.0,2.0,0.0,3.1,12.9,100.0,1.0,1.0,7.2,18.0,2.0,3.0,0.0,0.0,100.0
1768749385.8932045,9.1,1.0,0.0,4.0,0.0,0.0,2.0,11.5,100.0,1.0,1.0,6.9,14.0,4.0,2.1,0.0,0.0,100.0
1768749386.9003336,11.7,1.0,0.0,0.0,0.0,3.0,5.1,4.0,100.0,1.0,1.0,9.0,2.0,13.1,3.0,0.0,0.0,100.0
1768749387.9059725,10.9,0.0,0.0,3.0,0.0,1.0,10.0,2.0,100.0,1.0,5.1,3.0,11.2,6.1,1.0,1.0,0.0,100.0
1768749388.9097488,9.9,0.0,0.0,1.0,1.0,1.0,17.2,1.0,100.0,1.0,1.0,0.0,18.2,6.0,0.0,1.0,0.0,100.0
1768749389.9146776,13.2,0.0,0.0,0.0,7.9,2.0,16.5,1.0,100.0,1.0,1.0,1.0,11.2,4.0,0.0,0.0,0.0,100.0
1768749390.918991,10.9,0.0,0.0,0.0,16.2,1.0,6.1,1.0,100.0,1.0,2.0,2.0,9.2,2.0,0.0,0.0,0.0,100.0
1768749391.9231017,12.1,1.0,0.0,0.0,10.3,0.0,13.3,2.0,100.0,1.0,4.0,2.0,13.4,0.0,0.0,1.0,0.0,100.0
1768749392.9276822,11.8,0.0,2.0,2.0,9.1,0.0,8.0,0.0,100.0,0.0,2.0,1.0,7.1,2.0,1.0,0.0,0.0,100.0
1768749393.9321241,10.7,0.0,4.0,0.0,5.1,1.0,10.1,0.0,100.0,2.0,2.1,4.0,5.0,9.2,0.0,0.0,0.0,100.0
1768749394.93707,10.8,0.0,0.0,0.0,1.0,0.0,2.0,0.0,100.0,0.0,1.0,5.0,0.0,17.3,1.0,1.0,1.0,100.0
1768749395.9416776,10.8,2.0,1.0,0.0,0.0,1.0,4.0,3.0,100.0,2.0,1.0,2.0,1.0,16.2,0.0,0.0,0.0,100.0
1768749396.9451997,11.8,1.0,0.0,1.0,0.0,2.0,9.9,0.0,100.0,5.0,3.1,5.1,4.1,16.2,0.0,1.0,1.0,100.0
1768749397.9495895,11.8,1.0,0.0,2.0,20.6,2.0,14.3,1.0,100.0,8.0,2.0,5.0,8.1,9.0,3.0,0.0,0.0,100.0
1768749398.9541118,11.7,0.0,0.0,3.0,1.0,0.0,18.2,3.1,100.0,13.4,1.0,1.0,9.0,0.0,8.3,0.0,0.0,100.0
1768749399.9589598,9.8,0.0,1.0,3.0,2.0,17.2,0.0,6.1,100.0,21.4,0.0,1.0,2.0,0.0,5.9,4.0,1.0,100.0
1768749400.9622016,13.3,1.0,0.0,1.0,0.0,23.7,14.3,10.1,100.0,13.4,0.0,1.0,12.1,1.0,0.0,0.0,0.0,100.0
1768749401.9673102,9.9,1.0,3.0,3.0,0.0,16.2,10.1,5.0,100.0,6.1,0.0,2.0,5.1,0.0,0.0,0.0,0.0,100.0
1768749403.1920748,13.5,0.0,2.0,0.0,5.0,0.0,1.0,1.0,100.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,100.0
1768749404.1954021,13.3,0.0,1.0,0.0,2.0,1.0,3.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768749405.198619,9.0,0.0,0.0,0.0,0.0,9.0,5.1,2.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768749406.2020895,15.6,0.0,8.0,1.0,0.0,1.0,3.0,2.0,100.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0
1768749407.205422,11.5,1.0,0.0,0.0,1.0,1.0,7.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768749408.288093,14.2,0.0,2.0,2.0,1.0,8.1,4.0,3.0,100.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,100.0
1768749409.2917511,15.7,0.0,0.0,0.0,0.0,6.1,8.1,0.0,100.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,100.0
1768749410.2934527,10.8,0.0,0.0,1.0,2.0,9.2,1.0,7.1,100.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,100.0
1768749411.2965214,9.9,1.0,0.0,0.0,0.0,4.1,3.0,6.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
1768749412.3007798,10.8,0.0,1.0,4.0,1.0,12.1,3.0,0.0,100.0,1.0,6.1,1.0,1.0,2.0,0.0,0.0,0.0,100.0
1768749413.3047645,12.5,0.0,0.0,0.0,0.0,11.2,11.1,0.0,100.0,0.0,4.0,3.0,0.0,3.0,0.0,1.0,0.0,100.0
1768749414.309645,13.1,0.0,0.0,0.0,0.0,7.1,7.1,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0
1768749415.3127785,11.7,0.0,0.0,0.0,1.0,20.6,8.1,0.0,100.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,100.0
1768749416.3172631,11.7,0.0,0.0,0.0,0.0,16.2,8.1,1.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0
1768749417.3208368,14.2,0.0,0.0,2.0,4.0,15.3,3.0,1.0,100.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,100.0
1768749418.3242624,11.7,0.0,0.0,1.0,0.0,7.1,4.0,2.0,100.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0
1768749419.327839,13.2,0.0,0.0,0.0,0.0,6.1,3.0,13.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,100.0
1768749420.3319051,13.5,1.0,0.0,0.0,1.0,3.0,0.0,4.1,100.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,100.0
1768749421.336145,10.9,1.0,1.0,1.0,1.0,10.1,0.0,7.0,100.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,100.0
1768749422.3383737,12.5,0.0,0.0,3.1,1.0,3.0,0.0,6.1,100.0,0.0,1.0,4.0,2.0,2.0,0.0,0.0,0.0,100.0
1768749423.342738,11.7,0.0,0.0,1.0,0.0,13.1,0.0,6.2,100.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,100.0
1768749424.6785605,12.5,1.0,0.0,0.0,1.0,7.1,3.0,11.0,100.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,100.0
1768749425.6816232,15.7,0.0,0.0,0.0,0.0,15.0,15.3,0.0,100.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,100.0
1768749426.6853702,10.9,1.0,0.0,0.0,1.0,14.3,13.1,0.0,100.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,100.0
1768749427.6884592,10.0,1.0,0.0,0.0,0.0,16.5,4.0,0.0,100.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,100.0
1768749428.6928182,10.0,0.0,1.0,1.0,1.0,18.2,5.1,6.1,100.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,100.0
1768749429.6962917,11.8,0.0,0.0,0.0,0.0,14.4,0.0,11.1,100.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,100.0
1768749430.6999743,9.0,0.0,1.0,0.0,0.0,14.0,0.0,14.3,100.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,100.0
1768749431.7018332,7.2,1.0,0.0,0.0,2.0,11.2,0.0,11.2,100.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,100.0
1768749432.7061474,9.1,0.0,0.0,1.0,0.0,6.1,0.0,13.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,100.0
1768749433.8314278,12.4,0.0,1.0,0.0,1.0,1.0,0.0,8.1,100.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0
1768749434.83473,11.8,1.0,0.0,2.0,0.0,0.0,7.1,3.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0
1768749435.8388636,9.0,1.0,0.0,0.0,1.0,1.0,4.0,5.0,100.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0
1768749436.8431237,14.0,0.0,1.0,2.0,0.0,0.0,6.1,6.1,100.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,100.0
1768749437.8461874,11.7,1.0,1.0,0.0,1.0,0.0,1.0,9.2,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768749438.850164,12.4,0.0,1.0,0.0,1.0,0.0,1.0,11.3,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
1768749439.8543186,10.7,1.0,0.0,3.0,1.0,0.0,0.0,12.0,100.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0
1768749440.8578174,12.5,1.0,1.0,1.0,1.0,0.0,0.0,10.1,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768749441.8611977,13.3,1.0,2.0,1.0,0.0,0.0,0.0,16.5,100.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,100.0
1768749442.8643198,12.4,0.0,1.0,2.0,2.0,0.0,0.0,2.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
1768749443.9417412,14.0,2.0,2.0,5.1,1.0,0.0,8.0,0.0,100.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0
1768749444.9471612,7.2,2.0,1.0,0.0,1.0,0.0,8.2,0.0,100.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,100.0
1768749445.9523308,9.1,0.0,0.0,1.0,2.0,0.0,5.0,1.0,100.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0
1768749446.954864,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
1768749447.9587777,10.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768749448.963059,13.5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,100.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0
1768749449.9647877,14.2,0.0,0.0,0.0,0.0,0.0,3.0,1.0,100.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
1768749450.9687207,9.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,100.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0
1768749451.9721005,15.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0
1768749452.9754548,11.7,1.0,0.0,0.0,0.0,0.0,6.0,1.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0
1768749453.9801476,11.8,1.0,2.0,1.0,1.0,0.0,2.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
1768749454.983752,12.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0
1768749455.9872928,13.2,1.0,0.0,0.0,0.0,1.0,5.0,2.0,100.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,100.0
1768749456.991587,14.3,0.0,2.0,0.0,1.0,0.0,3.0,0.0,100.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,100.0
1768749457.9949014,8.2,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,100.0
1768749458.9986875,11.8,0.0,1.0,4.1,1.0,0.0,6.1,2.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0
1768749460.0025892,11.7,1.0,2.0,0.0,0.0,0.0,1.0,1.0,100.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,100.0
1768749461.0061364,10.8,0.0,1.0,3.0,3.0,0.0,0.0,2.0,100.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0
1768749462.0095732,12.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,100.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
1768749463.0124266,8.2,2.0,1.0,2.0,1.0,1.0,5.1,1.0,100.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,100.0
1768749464.0168238,9.4,1.0,1.0,2.0,0.0,1.0,5.1,2.0,100.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,9.0,100.0
1768749465.0212398,11.2,0.0,0.0,5.0,0.0,1.0,5.1,1.0,100.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,100.0
1768749466.0255241,11.3,1.0,0.0,1.0,1.0,0.0,6.0,5.0,100.0,0.0,1.0,1.0,2.1,0.0,1.0,1.0,0.0,100.0
1768749467.0289288,12.4,0.0,0.0,0.0,0.0,0.0,0.0,5.1,100.0,9.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,100.0
1768749468.0665057,14.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,100.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768749469.0700202,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0
1768749470.0740056,14.8,0.0,1.0,0.0,0.0,2.0,0.0,1.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
1768749471.079297,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0
1768749472.0838642,14.7,0.0,0.0,0.0,0.0,0.0,1.0,7.0,100.0,8.1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768749473.410139,11.5,1.0,0.0,0.0,0.0,2.0,0.0,5.1,100.0,8.1,2.0,1.0,0.0,0.0,0.0,1.0,0.0,100.0
1768749474.414171,14.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0
1768749475.5408852,12.1,2.0,0.0,2.0,1.0,0.0,0.0,6.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768749476.7183743,8.8,0.0,2.0,4.0,0.0,1.0,2.0,11.2,100.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,100.0
1768749477.7215612,7.0,0.0,2.0,0.0,0.0,0.0,2.0,7.2,100.0,1.0,1.0,2.9,0.0,0.0,0.0,0.0,0.0,100.0
1768749478.7265692,8.9,1.0,0.0,0.0,0.0,0.0,4.0,13.9,100.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,100.0
1768749479.7307718,12.5,0.0,0.0,0.0,2.0,1.0,1.0,0.0,100.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,100.0
1768749480.7343404,16.4,0.0,0.0,0.0,3.1,0.0,1.0,0.0,100.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,100.0
1768749481.7385857,14.3,0.0,0.0,0.0,0.0,1.0,2.1,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0
1768749482.742715,13.2,1.0,0.0,0.0,0.0,0.0,1.0,9.9,100.0,5.9,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0
1768749483.7462106,13.9,0.0,0.0,0.0,0.0,2.0,3.9,4.0,100.0,13.3,0.0,1.0,0.0,1.0,0.0,0.0,1.0,100.0
1768749484.7514167,7.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,100.0
1768749485.7551198,4.1,1.0,1.0,0.0,0.0,1.0,1.0,10.3,100.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,100.0
1768749486.7593207,5.1,0.0,1.0,1.0,2.0,0.0,1.0,4.1,100.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,100.0
1768749487.7638435,10.6,0.0,0.0,1.0,1.0,0.0,0.0,10.0,100.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0
1768749488.7682338,8.9,0.0,0.0,0.0,2.0,2.0,2.0,4.0,100.0,19.4,0.0,2.0,0.0,0.0,0.0,1.0,0.0,100.0
1768749489.7727919,10.8,0.0,0.0,0.0,2.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
1768749490.7768586,7.2,0.0,0.0,1.0,1.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0
1768749491.7844372,5.2,1.0,0.0,3.0,3.0,0.0,0.0,0.0,100.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,100.0
1768749492.7877786,7.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,100.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,100.0
1768749493.7927625,5.2,1.0,1.0,0.0,3.0,1.0,9.2,1.0,100.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,100.0
1768749494.7964242,7.1,0.0,1.0,2.0,0.0,1.0,4.0,1.0,100.0,2.0,2.0,2.9,1.0,1.0,1.0,1.0,0.0,100.0
1768749495.8001738,8.2,1.0,1.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,100.0
1768749496.805314,8.7,0.0,1.0,0.0,0.0,0.0,2.0,7.1,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768749497.8102276,12.5,1.0,0.0,1.0,0.0,0.0,3.1,10.2,100.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0
1768749498.8141499,16.5,0.0,1.0,1.0,0.0,2.0,1.0,9.0,100.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,100.0
1768749499.818377,9.8,0.0,0.0,1.0,1.0,0.0,1.0,8.9,100.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0
1768749500.822694,14.2,0.0,1.0,0.0,2.0,1.0,1.0,7.1,100.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0
1768749501.8260677,11.8,0.0,0.0,0.0,2.0,0.0,0.0,1.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0
1768749502.8307183,13.3,0.0,2.0,0.0,5.1,1.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,100.0
1768749503.8344343,8.7,0.0,0.0,1.0,2.0,2.0,0.0,0.0,100.0,2.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,100.0
1768749504.8378854,10.8,1.0,0.0,4.0,0.0,2.0,0.0,0.0,100.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,100.0
1768749505.8414896,9.8,0.0,1.0,0.0,3.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0
1768749506.8458064,10.8,0.0,0.0,0.0,2.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0
1768749507.848739,9.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,100.0,0.0,2.0,2.0,5.0,1.0,0.0,1.0,0.0,100.0
1768749508.8528483,8.0,2.0,2.0,11.0,4.0,1.0,2.9,0.0,100.0,1.0,3.0,5.0,3.0,1.0,0.0,1.0,1.0,100.0
1768749509.8991227,7.8,0.0,0.0,0.0,1.0,4.0,0.0,0.0,100.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,100.0
1768749510.9016898,3.1,0.0,1.0,0.0,0.0,1.0,2.0,0.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768749511.905344,9.8,1.0,1.0,0.0,1.0,2.0,1.0,0.0,100.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,100.0
1768749512.9089332,9.9,1.0,0.0,1.0,1.0,3.0,2.0,0.0,100.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,100.0
1768749513.9121242,9.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,100.0,2.0,1.0,2.0,5.1,2.0,0.0,0.0,0.0,100.0
1768749514.9167738,11.5,0.0,0.0,1.0,0.0,2.0,0.0,0.0,100.0,2.0,1.0,3.0,7.0,0.0,0.0,0.0,1.0,100.0
1768749515.9205964,9.8,0.0,1.0,4.0,1.0,3.0,0.0,0.0,100.0,3.0,2.0,2.0,7.1,5.0,0.0,0.0,1.0,100.0
1768749516.9267147,12.6,0.0,1.0,3.0,1.0,2.0,2.0,1.0,100.0,2.0,1.0,2.0,2.0,7.1,1.0,0.0,0.0,100.0
1768749517.930182,12.5,1.0,0.0,2.0,0.0,2.0,1.0,0.0,100.0,2.0,1.0,1.0,2.0,9.1,0.0,1.0,0.0,100.0
1768749518.9436312,9.9,1.0,1.0,2.0,1.0,3.0,1.0,0.0,100.0,1.0,0.0,2.0,2.0,11.2,1.0,0.0,1.0,100.0
1768749519.9514563,10.8,0.0,0.0,2.0,2.0,2.0,0.0,0.0,100.0,2.0,4.0,2.0,2.0,15.2,0.0,0.0,1.0,100.0
1768749520.9558961,9.9,0.0,0.0,3.0,0.0,3.0,3.0,0.0,100.0,2.0,1.0,3.0,1.0,8.0,3.0,0.0,0.0,100.0
1768749521.9599323,14.0,0.0,1.0,5.1,1.0,0.0,2.1,1.0,100.0,4.0,0.0,2.0,7.1,4.0,1.0,0.0,0.0,100.0
1768749522.9642143,10.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,100.0,0.0,3.0,1.0,7.1,15.5,1.0,2.0,2.0,100.0
1768749523.967751,10.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,100.0,1.0,3.0,1.0,4.0,14.1,0.0,0.0,1.0,100.0
1768749524.9699974,10.8,1.0,0.0,2.0,1.0,3.1,0.0,1.0,100.0,0.0,1.0,2.0,1.0,11.3,5.0,0.0,0.0,100.0
1768749525.973485,11.8,1.0,1.0,0.0,0.0,3.0,0.0,1.0,100.0,0.0,1.0,1.0,3.0,15.0,3.0,0.0,0.0,100.0
1768749526.9779873,13.3,1.0,1.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,3.0,0.0,0.0,10.2,4.0,1.0,0.0,100.0
1768749527.9821408,10.9,1.0,0.0,3.1,1.0,1.0,0.0,0.0,100.0,0.0,3.1,0.0,3.0,17.5,2.1,0.0,1.0,100.0
1768749528.9852865,11.8,0.0,0.0,1.0,0.0,3.0,0.0,2.0,100.0,0.0,3.0,1.0,1.0,11.0,1.0,0.0,0.0,100.0
1768749529.9908004,10.8,0.0,0.0,1.0,0.0,0.0,0.0,2.0,100.0,0.0,2.0,0.0,1.0,15.2,0.0,1.0,0.0,100.0
1768749531.0303192,10.6,0.0,1.0,0.0,0.0,1.0,1.0,0.0,100.0,3.0,1.0,0.0,3.0,5.1,1.0,1.0,0.0,100.0
1768749532.0538943,11.4,1.0,2.0,2.0,0.0,1.0,0.0,0.0,100.0,2.0,2.0,1.0,3.0,10.1,9.0,0.0,0.0,100.0
1768749533.0581622,11.5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,100.0,3.0,0.0,5.9,11.0,0.0,1.0,0.0,0.0,100.0
1768749534.0615692,11.5,0.0,3.0,1.0,1.0,4.1,0.0,2.0,100.0,4.1,3.0,1.0,25.5,1.0,0.0,1.0,0.0,100.0
1768749535.0640929,8.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,100.0,2.0,3.0,0.0,6.1,0.0,6.1,0.0,0.0,100.0
1768749536.0688772,9.9,2.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0,1.0,3.0,0.0,7.1,0.0,0.0,0.0,0.0,100.0
1768749537.0732088,9.8,1.0,1.0,0.0,1.0,1.0,0.0,1.0,100.0,2.0,0.0,5.1,20.4,0.0,0.0,0.0,0.0,100.0
1768749538.0765073,9.9,1.0,0.0,2.0,1.0,2.0,2.0,1.0,100.0,1.0,4.0,3.1,14.0,2.0,0.0,1.0,1.0,100.0
