timestamp,CPU_0(group_0),CPU_2(group_1),CPU_4(group_1),CPU_6(group_1),CPU_8(group_1),CPU_10(group_1),CPU_12(group_2),CPU_14(group_3),CPU_16(group_3),CPU_18(group_3),CPU_20(group_3),CPU_22(group_3),CPU_24(group_3),CPU_26(group_4),CPU_28(group_5),CPU_64(group_0),CPU_66(group_1),CPU_68(group_1),CPU_70(group_1),CPU_72(group_1),CPU_74(group_1),CPU_76(group_2),CPU_78(group_3),CPU_80(group_3),CPU_82(group_3),CPU_84(group_3),CPU_86(group_3),CPU_88(group_3),CPU_90(group_4),CPU_92(group_5)
1768747249.1152852,17.7,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,3.0,2.9,0.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,100.0
1768747250.3315225,12.0,1.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,7.1,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,100.0
1768747251.3355799,5.3,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,8.2,0.0,0.0,2.0,100.0,2.0,2.0,0.0,0.0,5.0,0.0,9.1,3.0,3.1,8.1,0.0,7.1,2.0,8.1,100.0
1768747252.6761737,10.8,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,4.0,1.0,4.0,100.0
1768747253.6804535,9.1,1.0,1.0,7.1,0.0,1.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,1.0,100.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,6.1,0.0,3.0,100.0
1768747254.6843245,8.2,0.0,0.0,2.0,0.0,7.1,3.0,3.0,0.0,0.0,8.2,0.0,1.0,2.0,100.0,0.0,1.0,0.0,1.0,5.0,8.1,0.0,0.0,4.0,1.0,0.0,4.1,5.1,16.3,100.0
1768747255.6870308,10.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,100.0,0.0,1.0,0.0,0.0,7.1,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,5.1,100.0
1768747256.6903815,12.5,0.0,1.0,15.3,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,100.0,1.0,0.0,0.0,0.0,9.1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.3,6.1,100.0
1768747257.6922984,8.1,2.0,1.0,11.1,1.0,19.4,2.0,5.0,2.0,1.0,5.0,4.0,1.0,1.0,100.0,0.0,2.0,2.0,2.0,26.3,0.0,4.1,1.0,0.0,1.0,0.0,1.0,4.0,15.2,100.0
1768747258.6956465,8.2,1.0,0.0,3.0,0.0,7.1,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,10.9,0.0,8.1,0.0,1.0,3.0,0.0,0.0,0.0,3.1,100.0
1768747259.699903,9.0,0.0,0.0,1.0,1.0,4.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,2.0,1.0,0.0,0.0,8.2,2.0,17.3,0.0,1.0,0.0,0.0,1.0,2.0,8.1,100.0
1768747260.704331,7.3,0.0,0.0,13.3,0.0,1.0,3.9,6.1,0.0,1.0,1.0,3.1,2.0,0.0,100.0,0.0,1.0,0.0,1.0,11.2,7.1,15.2,0.0,2.0,5.1,2.0,2.0,1.0,17.3,100.0
1768747261.809497,10.9,1.0,0.0,10.1,2.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,100.0,1.0,0.0,0.0,7.1,2.0,0.0,17.0,0.0,4.0,0.0,0.0,0.0,1.0,15.2,100.0
1768747262.813709,9.1,0.0,1.0,8.2,1.0,0.0,2.0,0.0,0.0,0.0,8.1,2.0,0.0,1.0,100.0,0.0,2.0,0.0,7.9,0.0,0.0,19.6,0.0,1.0,1.0,0.0,1.0,1.0,5.1,100.0
1768747263.8180275,8.2,1.0,0.0,12.1,3.0,2.0,3.1,0.0,0.0,3.0,4.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,8.2,0.0,5.1,20.4,0.0,3.0,4.0,0.0,0.0,1.0,19.4,100.0
1768747264.822478,10.9,0.0,1.0,5.1,0.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,7.0,0.0,13.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.8,100.0
1768747265.8261573,10.8,0.0,0.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,2.0,5.1,0.0,0.0,3.0,1.0,0.0,1.0,0.0,18.2,100.0
1768747266.8331738,10.0,2.0,1.0,8.1,0.0,0.0,1.0,7.1,2.0,1.0,1.0,1.0,2.0,1.0,100.0,1.0,1.0,1.0,1.0,6.1,19.2,1.0,0.0,3.0,3.0,0.0,0.0,0.0,15.5,100.0
1768747267.8383484,10.0,0.0,0.0,11.1,10.1,1.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3.1,6.1,5.1,0.0,0.0,1.0,0.0,2.0,0.0,0.0,100.0
1768747268.8424995,10.9,2.0,0.0,2.0,11.1,2.0,0.0,1.0,2.0,14.6,0.0,4.0,0.0,1.0,100.0,1.0,0.0,0.0,1.0,1.0,18.4,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,100.0
1768747269.8464975,11.8,0.0,0.0,8.1,27.6,0.0,1.0,5.0,2.0,15.2,0.0,2.0,2.0,3.0,100.0,0.0,0.0,0.0,2.0,0.0,6.1,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,100.0
1768747270.851048,9.1,0.0,0.0,17.2,17.3,0.0,1.0,1.0,3.0,9.1,6.1,2.1,1.0,2.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,3.1,0.0,1.0,0.0,0.0,0.0,0.0,100.0
1768747271.8547347,7.2,1.0,0.0,2.0,12.1,1.0,1.0,3.1,1.0,17.2,1.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768747272.8589199,14.3,0.0,0.0,3.0,1.0,3.0,2.0,3.0,2.0,8.2,5.1,1.0,2.0,0.0,100.0,1.0,0.0,0.0,0.0,10.8,0.0,2.0,6.1,0.0,8.1,0.0,0.0,0.0,0.0,100.0
1768747273.863173,13.3,0.0,0.0,1.0,6.1,1.0,1.0,0.0,2.0,13.0,3.0,2.0,3.0,1.0,100.0,1.0,0.0,0.0,0.0,6.1,0.0,2.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,100.0
1768747275.1689346,11.7,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,10.1,8.2,0.0,0.0,1.0,100.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,12.2,0.0,0.0,0.0,0.0,100.0
1768747276.1730433,11.7,1.0,0.0,2.0,11.0,5.1,1.0,0.0,2.0,16.3,2.0,0.0,0.0,1.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768747277.1779263,8.2,0.0,0.0,3.0,14.1,0.0,2.0,0.0,2.0,13.1,3.0,0.0,1.0,1.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,12.1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0
1768747278.1800563,13.3,0.0,0.0,3.0,10.1,1.0,0.0,0.0,0.0,14.3,0.0,2.0,1.0,2.0,100.0,0.0,0.0,0.0,0.0,7.1,0.0,5.1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768747279.1841831,14.2,0.0,0.0,0.0,11.1,0.0,1.0,0.0,2.0,6.0,2.0,1.0,0.0,0.0,100.0,1.0,1.0,0.0,0.0,8.1,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0
1768747280.1894581,10.8,1.0,1.0,0.0,13.3,2.0,1.0,0.0,1.0,0.0,0.0,1.0,5.1,1.0,100.0,1.0,1.0,1.0,1.0,11.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0
1768747281.1914716,10.1,0.0,0.0,11.1,5.1,0.0,0.0,1.0,3.0,2.0,8.1,2.0,2.0,0.0,100.0,0.0,1.0,0.0,0.0,6.9,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,100.0
1768747282.1940289,8.2,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,2.0,0.0,100.0,0.0,0.0,0.0,0.0,7.1,1.0,3.1,2.0,0.0,5.1,1.0,0.0,1.0,0.0,100.0
1768747283.1975708,8.2,2.0,1.0,10.2,3.0,3.0,0.0,1.0,3.0,2.0,6.9,2.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,8.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768747284.2013247,9.2,0.0,0.0,14.1,1.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,100.0,0.0,1.0,1.0,0.0,1.0,0.0,7.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768747285.2043712,12.5,1.0,1.0,12.4,1.0,7.0,1.0,0.0,1.0,8.2,2.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768747286.2060537,14.3,1.0,0.0,2.0,1.0,21.2,0.0,0.0,3.1,14.3,4.0,0.0,2.0,0.0,100.0,0.0,0.0,2.0,0.0,1.0,0.0,9.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768747287.21037,10.8,0.0,0.0,5.1,0.0,16.2,2.0,0.0,3.0,1.0,3.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,100.0
1768747288.214557,9.1,1.0,0.0,5.9,0.0,6.2,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,6.1,0.0,0.0,0.0,0.0,100.0
1768747289.217895,11.8,2.0,0.0,4.1,1.0,11.0,0.0,0.0,0.0,7.1,0.0,2.0,0.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768747290.2216222,11.8,1.0,1.0,0.0,1.0,8.2,2.0,0.0,1.0,16.2,2.0,1.0,1.0,2.0,100.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768747291.2241087,11.8,3.0,0.0,2.0,1.0,8.0,1.0,1.0,0.0,13.1,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768747292.3089294,10.9,0.0,1.0,2.0,1.0,6.0,0.0,0.0,0.0,10.9,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0
1768747293.314654,10.9,2.0,2.0,9.1,12.1,0.0,0.0,0.0,0.0,11.1,3.0,1.0,2.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0
1768747294.3189313,10.9,1.0,1.0,0.0,10.1,0.0,0.0,0.0,0.0,16.5,1.0,0.0,0.0,0.0,100.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768747295.3227525,7.1,0.0,2.0,1.0,5.1,1.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768747296.3261676,11.7,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,10.4,3.0,0.0,0.0,2.0,100.0,1.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768747297.3303568,10.9,0.0,0.0,1.0,11.1,0.0,0.0,4.0,0.0,6.1,0.0,2.0,0.0,1.0,100.0,1.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,100.0
1768747298.333625,8.2,0.0,0.0,4.0,10.1,2.0,1.0,1.0,0.0,9.2,0.0,3.0,0.0,1.0,100.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0
1768747299.3362205,10.9,1.0,3.0,3.1,1.0,3.0,3.0,1.0,0.0,17.0,0.0,1.0,0.0,3.0,100.0,1.0,1.0,1.0,0.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768747300.3398004,9.0,0.0,0.0,1.0,0.0,10.2,1.0,1.0,1.0,16.3,1.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768747301.3437216,8.1,1.0,0.0,7.1,8.2,3.0,2.0,0.0,0.0,11.3,0.0,1.0,0.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768747302.3480082,11.8,0.0,1.0,2.0,5.1,3.1,2.0,1.0,0.0,14.3,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768747303.3527367,11.5,1.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,1.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,100.0
1768747304.3574214,15.0,0.0,0.0,1.0,3.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0,100.0,1.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768747305.3610609,11.7,0.0,1.0,10.9,2.0,7.9,0.0,2.0,3.1,0.0,10.1,1.0,4.0,2.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768747306.3644454,8.2,0.0,0.0,4.0,0.0,4.0,1.0,0.0,2.0,0.0,4.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768747307.4648805,12.5,0.0,0.0,7.1,0.0,7.1,1.0,3.0,0.0,0.0,8.2,0.0,2.0,2.0,100.0,0.0,1.0,1.0,0.0,0.0,1.0,11.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0
1768747308.5460305,16.4,1.0,1.0,4.0,1.0,3.1,1.0,0.0,1.0,2.0,5.0,2.0,0.0,0.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,7.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768747309.5479794,12.6,0.0,0.0,7.0,0.0,6.0,0.0,1.0,0.0,0.0,9.1,2.0,2.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,1.0,5.1,1.0,0.0,0.0,0.0,3.0,0.0,0.0,100.0
1768747310.55241,9.1,0.0,1.0,5.1,0.0,4.0,2.0,3.0,2.0,0.0,9.1,10.2,1.0,2.9,100.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,4.0,0.0,0.0,1.0,3.1,0.0,0.0,100.0
1768747311.5574942,6.3,1.0,0.0,4.0,0.0,6.1,0.0,1.0,1.0,0.0,11.0,5.1,0.0,0.0,100.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,4.9,0.0,0.0,1.0,0.0,0.0,0.0,100.0
1768747312.5605214,10.8,1.0,0.0,2.0,1.0,7.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,6.1,6.1,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768747313.5639448,10.8,1.0,0.0,4.0,2.0,14.3,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,100.0,1.0,2.0,0.0,0.0,0.0,0.0,3.1,9.1,0.0,0.0,0.0,1.0,0.0,0.0,100.0
1768747314.5681088,10.8,2.0,0.0,8.2,1.0,12.2,4.0,0.0,0.0,3.0,7.0,0.0,2.0,1.0,100.0,1.0,3.0,1.0,1.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768747315.5700216,10.0,1.0,1.0,5.0,0.0,4.0,2.0,0.0,2.0,4.0,0.0,0.0,3.0,2.0,100.0,3.0,2.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,100.0
1768747316.5743861,11.7,0.0,0.0,13.3,0.0,9.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,100.0,2.0,0.0,1.0,3.0,0.0,0.0,8.1,1.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0
1768747317.5788298,12.4,0.0,0.0,9.0,1.0,3.0,1.0,0.0,0.0,3.0,1.0,0.0,2.0,2.0,100.0,3.0,3.0,0.0,0.0,0.0,0.0,11.1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768747318.5845106,10.7,0.0,0.0,1.0,0.0,15.8,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,100.0,1.0,1.0,1.0,0.0,0.0,0.0,9.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768747319.5890164,17.1,2.0,0.0,0.0,1.0,8.2,17.2,0.0,0.0,1.0,2.0,0.0,0.0,1.0,100.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0
1768747320.593484,10.9,0.0,0.0,0.0,0.0,2.0,9.1,0.0,0.0,2.0,3.0,1.0,1.0,2.0,100.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,100.0
1768747321.5964847,8.1,0.0,0.0,2.0,0.0,1.0,6.1,0.0,0.0,2.0,3.0,0.0,1.0,0.0,100.0,0.0,1.0,1.0,2.0,0.0,1.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768747322.600784,14.2,0.0,0.0,2.0,0.0,0.0,12.2,2.0,2.0,2.0,1.0,0.0,0.0,1.0,100.0,0.0,2.0,2.0,1.0,1.0,0.0,16.7,2.0,0.0,0.0,0.0,0.0,3.0,0.0,100.0
1768747323.6061058,12.6,0.0,0.0,1.0,0.0,0.0,4.1,2.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.0,0.0,3.0,1.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,100.0
1768747324.6091485,14.3,0.0,0.0,0.0,0.0,8.1,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,100.0
1768747325.6240714,16.7,1.0,0.0,0.0,0.0,8.1,11.3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,100.0
1768747326.627754,14.2,0.0,0.0,0.0,0.0,7.1,10.0,2.0,2.0,0.0,1.0,2.0,1.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,100.0
1768747327.631543,15.1,0.0,0.0,0.0,0.0,1.0,11.2,3.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,100.0
1768747328.6350834,10.9,0.0,0.0,0.0,1.0,3.0,11.0,2.0,3.0,0.0,1.0,0.0,2.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,100.0
1768747329.6374216,13.3,0.0,0.0,0.0,0.0,5.1,12.1,0.0,2.0,0.0,3.0,3.0,2.0,0.0,100.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,100.0
1768747330.643427,8.0,0.0,0.0,0.0,0.0,4.1,9.1,0.0,2.0,0.0,3.0,0.0,0.0,0.0,100.0,3.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,100.0
1768747331.6493485,11.7,1.0,0.0,0.0,0.0,6.0,20.0,5.1,0.0,2.0,3.0,0.0,1.0,0.0,100.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768747332.6526594,12.3,0.0,0.0,4.0,1.0,14.9,12.4,2.0,1.0,0.0,0.0,0.0,1.0,2.0,100.0,4.1,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,100.0
1768747333.656487,13.2,0.0,1.0,3.0,0.0,0.0,9.0,4.9,0.0,0.0,0.0,0.0,1.0,4.0,100.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0
1768747334.660769,11.7,0.0,0.0,2.0,0.0,0.0,10.2,6.1,0.0,0.0,1.0,0.0,2.0,1.0,100.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0
1768747335.6660178,10.7,0.0,0.0,0.0,0.0,0.0,6.1,6.1,0.0,2.0,3.0,0.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,100.0
1768747336.6700907,16.4,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,3.0,8.0,2.0,2.0,0.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,100.0
1768747337.6744063,10.9,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,100.0
1768747338.6769705,14.2,0.0,0.0,1.0,0.0,0.0,6.1,0.0,0.0,1.0,4.9,0.0,3.1,0.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,100.0
1768747339.680787,13.9,0.0,0.0,1.0,0.0,0.0,16.2,0.0,0.0,0.0,3.0,1.0,3.0,0.0,100.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0
1768747340.6842,9.0,1.0,1.0,0.0,0.0,0.0,7.2,1.0,0.0,3.0,1.0,0.0,1.0,0.0,100.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,100.0
1768747341.688554,12.5,0.0,0.0,1.0,0.0,3.0,9.2,0.0,0.0,3.1,1.0,0.0,3.0,0.0,100.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0
1768747342.6929693,14.2,1.0,0.0,1.0,0.0,12.0,9.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,100.0,1.0,5.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,100.0
1768747343.6972032,11.7,2.0,1.0,0.0,1.0,8.2,10.1,0.0,0.0,2.0,1.0,0.0,0.0,0.0,100.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,100.0
1768747344.7017589,11.7,1.0,0.0,1.0,1.0,5.1,16.3,0.0,1.0,1.0,4.0,1.0,0.0,1.0,100.0,2.0,1.0,2.0,0.0,1.0,2.0,7.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,100.0
1768747345.7052476,12.4,0.0,3.0,0.0,0.0,1.0,9.1,8.1,0.0,3.0,0.0,1.0,5.0,0.0,100.0,3.0,2.0,1.0,0.0,0.0,1.0,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768747346.7090209,9.8,0.0,2.0,2.0,0.0,1.0,21.2,4.0,0.0,1.0,1.0,0.0,2.1,1.0,100.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1768747347.7134278,11.5,1.0,0.0,0.0,0.0,0.0,15.5,0.0,1.0,1.0,0.0,1.0,3.1,1.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0
1768747348.7174072,11.8,0.0,1.0,0.0,0.0,8.1,2.0,1.0,16.3,3.0,0.0,4.0,3.1,4.0,100.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,100.0
1768747349.7211342,10.8,0.0,0.0,0.0,0.0,3.1,10.0,0.0,5.1,0.0,0.0,0.0,4.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,100.0
1768747350.7256541,9.1,1.0,3.0,0.0,1.0,12.2,19.6,0.0,1.0,1.0,0.0,4.0,3.0,1.0,100.0,0.0,1.0,0.0,3.0,0.0,0.0,5.1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,100.0
1768747351.7296615,7.2,1.0,2.0,0.0,1.0,6.1,15.2,1.0,6.1,1.0,0.0,0.0,2.0,0.0,100.0,3.0,1.0,0.0,0.0,1.0,0.0,11.2,1.0,0.0,0.0,0.0,0.0,3.0,0.0,100.0
1768747352.734369,10.8,0.0,1.0,0.0,1.0,6.1,18.2,0.0,1.0,1.0,0.0,0.0,3.0,0.0,100.0,0.0,2.0,0.0,0.0,0.0,0.0,13.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0
1768747353.7378864,8.9,1.0,1.0,0.0,1.0,5.1,1.0,0.0,16.3,0.0,1.0,1.0,3.0,0.0,100.0,3.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,100.0
1768747354.7412033,7.1,1.0,1.0,0.0,0.0,8.1,2.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,100.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,100.0
1768747355.7447433,10.7,0.0,0.0,1.0,0.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,100.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0
