timestamp,CPU_0(group_0),CPU_2(group_0),CPU_4(group_0),CPU_6(group_0),CPU_8(group_1),CPU_10(group_1),CPU_12(group_1),CPU_14(group_1),CPU_16(group_2),CPU_18(group_2),CPU_20(group_2),CPU_22(group_2),CPU_24(group_3),CPU_26(group_3),CPU_28(group_3),CPU_30(group_3),CPU_32(group_4),CPU_34(group_4),CPU_36(group_4),CPU_38(group_4),CPU_40(group_5),CPU_42(group_5),CPU_44(group_5),CPU_46(group_5)
1770632500.9152102,48.5,52.9,47.1,51.0,47.5,46.1,54.4,38.6,62.0,50.5,49.5,7.1,5.1,5.1,4.0,5.0,3.1,3.0,4.0,3.1,2.1,3.1,5.1,4.0
1770632501.915512,66.7,50.0,56.6,49.5,48.5,52.0,59.0,52.0,44.1,51.5,49.0,28.3,8.1,3.1,4.1,4.1,5.9,6.1,5.1,5.1,3.1,3.1,4.1,3.0
1770632502.915592,56.0,53.5,52.9,53.5,49.5,53.5,49.5,49.0,47.5,52.5,51.5,36.7,4.2,7.1,6.1,21.6,4.1,8.1,4.2,5.0,7.1,5.1,6.1,4.1
1770632503.915673,51.0,48.0,52.5,42.6,53.5,53.4,51.0,49.0,46.5,44.6,48.5,9.3,7.1,5.1,3.0,4.0,5.1,7.1,6.0,2.0,4.0,4.0,4.0,3.0
1770632504.9157646,52.5,54.5,45.2,51.0,50.0,54.0,52.5,44.0,52.9,49.5,49.0,7.1,33.3,3.1,4.1,3.1,4.1,3.1,6.1,3.1,3.1,3.1,4.1,4.1
1770632505.9158616,51.0,56.9,51.0,61.8,48.5,44.6,52.9,61.2,48.5,55.4,56.0,23.2,4.0,5.0,5.1,5.1,3.0,3.0,4.1,2.0,4.0,4.1,5.0,5.2
1770632506.9159386,48.1,46.1,57.7,57.7,34.0,49.5,54.5,45.5,50.5,58.7,52.5,4.0,1.0,2.1,4.0,4.1,5.1,3.1,6.1,5.1,4.0,3.0,6.1,2.0
1770632507.9160056,46.1,44.0,49.5,40.0,40.2,38.5,46.2,36.6,46.1,51.0,47.1,4.1,4.0,4.0,4.0,3.1,3.1,4.0,3.1,2.0,3.0,3.0,5.1,3.0
1770632508.9173403,52.5,47.1,57.8,45.1,53.5,52.9,48.0,51.0,57.3,44.0,47.0,6.1,6.1,5.2,5.1,6.9,7.1,5.1,4.0,6.1,6.1,7.1,5.1,6.1
1770632509.917421,52.0,51.0,62.7,47.0,54.4,46.5,54.9,46.5,48.5,50.5,48.0,4.0,3.1,5.1,4.1,5.2,3.1,3.0,4.0,2.0,4.1,6.1,2.0,2.0
1770632510.9175022,52.9,44.6,56.9,44.6,58.4,53.9,44.1,43.3,54.4,59.2,42.7,4.1,3.1,4.1,4.0,20.0,4.0,1.0,2.0,4.0,4.0,4.0,3.1,2.0
1770632511.9189866,50.0,42.2,49.5,44.7,59.2,53.8,45.5,51.5,50.5,47.5,41.6,3.1,3.1,3.1,3.1,2.0,7.1,2.0,7.1,4.0,2.0,9.2,3.1,2.0
1770632512.9190729,52.5,43.1,49.0,44.4,45.0,52.5,50.5,47.5,55.3,46.2,41.7,3.0,3.1,3.1,4.0,4.0,2.0,2.0,2.0,3.1,3.0,0.0,3.0,3.0
1770632513.9191413,43.6,50.0,45.5,53.4,51.0,47.5,52.0,40.8,44.6,47.0,40.4,4.1,7.0,3.1,3.1,3.1,3.0,2.1,7.0,4.0,3.0,3.0,2.0,1.0
1770632514.9229565,44.0,51.5,44.6,53.5,55.0,49.5,44.0,50.0,44.7,45.5,58.8,4.1,3.1,4.0,9.0,4.1,3.1,5.0,3.1,6.1,12.1,5.0,4.0,5.0
1770632515.9230268,47.5,49.5,45.5,50.5,56.9,42.2,50.5,46.2,41.0,57.0,49.0,2.1,3.0,4.0,3.1,4.0,5.1,3.1,3.0,3.0,9.1,5.1,3.0,2.0
1770632516.9231095,46.5,52.9,42.7,39.2,51.5,45.5,48.5,50.5,53.4,58.7,45.5,5.1,4.1,5.1,5.1,5.1,5.2,1.0,4.0,4.0,3.0,4.1,6.1,3.1
1770632517.9231904,52.5,50.0,47.0,49.0,52.5,58.0,49.0,55.9,57.8,54.9,50.0,4.1,5.1,3.1,3.1,2.1,2.0,4.0,5.1,3.0,1.0,4.0,7.1,3.1
1770632518.9232576,52.5,43.4,51.5,38.0,46.5,47.1,48.5,47.5,53.9,59.4,48.0,5.1,4.1,4.1,6.1,3.1,2.0,5.0,5.0,5.0,3.1,3.1,3.1,2.1
1770632519.923723,47.5,52.9,54.5,46.1,52.5,47.6,41.6,50.0,54.0,52.9,52.4,4.1,8.0,6.0,4.1,7.1,5.1,5.1,5.1,4.1,4.0,5.0,4.0,5.1
1770632520.9238822,48.5,57.4,42.7,44.6,45.6,42.0,44.6,41.2,44.7,41.3,45.5,3.1,5.1,3.1,3.1,4.1,3.1,3.0,4.0,5.0,6.1,3.1,3.1,4.0
1770632521.923962,47.1,52.0,52.0,52.0,51.5,44.1,47.1,51.5,51.0,52.9,49.5,43.0,4.0,3.1,4.0,4.0,4.1,8.2,2.1,6.1,2.0,3.1,5.0,4.0
1770632522.9241498,45.0,47.5,69.9,54.5,55.8,50.0,47.1,58.4,57.8,55.9,49.0,24.5,4.1,4.0,3.1,3.1,2.0,4.1,3.1,2.0,2.0,1.0,5.0,2.0
1770632523.9242294,55.4,50.5,57.8,56.9,44.7,53.0,43.7,56.4,53.4,54.0,51.5,6.0,6.2,4.1,3.0,5.1,3.1,4.0,5.1,4.0,2.0,5.0,3.1,1.0
1770632524.9243119,43.0,53.9,50.0,48.0,44.1,54.9,58.3,52.9,44.6,42.3,44.7,3.1,5.1,3.1,3.0,4.1,3.1,3.1,4.0,3.0,3.1,4.0,3.1,4.0
1770632525.924388,61.4,53.9,51.5,42.6,49.0,46.1,45.5,47.1,48.1,46.1,57.4,5.1,4.1,4.1,2.1,6.1,6.1,5.0,4.0,5.1,4.0,4.0,6.1,4.0
1770632526.9244704,52.5,57.4,45.5,52.0,55.3,55.0,60.0,52.4,52.5,48.5,47.5,5.1,4.1,2.1,5.0,3.1,3.1,2.1,4.0,20.2,6.1,7.1,3.0,1.0
1770632527.9248824,49.0,46.0,43.4,48.5,50.5,47.5,50.0,45.1,51.5,40.6,50.5,4.1,3.1,4.0,3.1,4.1,4.0,3.0,2.0,25.5,3.0,9.1,1.0,3.0
1770632528.9263496,48.0,32.3,46.1,42.0,46.5,44.7,42.0,46.1,43.6,41.2,44.6,7.1,4.1,3.1,3.0,5.1,3.1,4.0,4.0,30.7,3.1,3.1,3.0,3.0
1770632529.9264202,55.6,49.0,48.5,39.8,56.4,55.4,52.0,54.5,50.5,47.1,50.5,3.1,4.0,5.0,3.1,5.0,4.0,5.1,3.1,45.0,3.0,3.0,3.0,2.1
1770632530.9272795,47.5,48.0,42.0,47.5,44.0,49.5,43.4,52.0,59.6,40.4,44.6,4.0,7.2,2.0,3.1,3.1,2.0,3.0,3.0,35.7,2.0,2.0,2.0,4.0
1770632531.9273667,44.0,53.9,55.9,47.1,52.0,48.0,53.4,53.4,56.4,53.4,49.5,4.1,5.1,5.1,7.1,4.1,6.2,5.1,4.0,33.0,4.0,3.1,5.1,4.1
1770632532.9274485,49.5,53.5,41.2,56.0,45.1,45.5,50.5,44.0,49.0,55.4,62.7,5.0,4.1,2.1,4.1,3.1,4.1,5.2,3.1,4.1,7.1,5.1,4.1,6.1
1770632533.9279325,51.5,49.5,58.8,49.0,50.5,67.3,53.5,55.9,51.0,54.9,52.0,7.2,9.2,9.1,8.2,8.1,4.1,6.2,5.2,9.1,8.1,8.2,14.0,9.2
1770632534.9281607,46.5,39.6,40.8,44.2,56.7,47.1,45.1,48.5,60.2,49.0,47.6,5.1,6.1,6.0,8.1,6.0,7.0,6.0,5.0,6.0,7.1,7.0,6.1,6.1
1770632535.9282303,45.1,46.6,41.6,50.5,53.9,57.3,41.7,43.6,58.7,49.5,54.4,4.0,5.1,4.0,6.1,3.1,1.0,4.0,2.0,2.1,4.1,4.2,1.0,4.0
1770632536.9286084,49.5,46.0,42.6,51.5,44.1,44.0,42.0,51.5,49.5,40.2,43.6,4.1,5.1,3.1,5.1,3.1,4.0,3.1,3.1,6.1,7.1,7.1,7.0,5.2
1770632537.928672,54.0,52.0,52.9,55.4,59.4,52.0,48.0,48.0,52.9,54.5,51.0,6.1,6.1,12.1,5.1,9.3,9.2,8.1,5.0,5.1,4.1,7.1,5.2,5.1
1770632538.92876,55.4,62.7,54.0,52.0,54.9,49.0,52.9,58.4,52.5,51.0,49.5,3.0,5.1,8.2,8.1,5.1,5.1,5.1,4.1,4.0,6.0,3.1,4.0,4.0
1770632539.9288387,52.0,52.5,46.6,53.5,58.4,50.0,55.9,54.5,48.0,50.5,45.2,4.1,4.1,5.1,3.0,3.0,5.1,5.0,4.0,33.0,3.0,4.0,3.0,3.0
1770632540.9289196,47.5,47.6,40.6,43.1,51.5,49.0,47.6,60.2,53.5,50.0,46.1,4.0,3.1,4.0,3.1,3.1,4.1,6.1,6.1,13.1,4.1,7.1,3.1,2.0
1770632541.9289958,49.5,48.0,44.1,40.2,44.1,45.0,42.7,45.5,51.5,45.5,40.2,4.1,3.1,4.0,5.0,3.1,5.1,3.0,4.0,4.0,5.1,4.1,7.1,4.1
1770632542.930206,45.5,50.0,47.0,45.1,53.4,46.1,41.4,48.5,48.5,48.5,46.6,4.0,6.0,2.0,3.0,3.0,4.0,2.0,3.0,2.0,4.0,5.0,4.0,3.0
1770632543.9302845,43.6,55.4,54.5,49.5,54.0,51.5,52.9,51.0,55.4,52.9,52.4,6.1,2.1,8.0,5.2,4.1,3.1,4.0,2.1,4.2,4.1,31.3,6.2,4.0
1770632544.9303687,53.0,44.0,47.0,46.5,53.5,44.6,56.3,52.0,50.0,50.5,54.5,10.2,4.0,4.1,4.0,5.0,6.0,3.0,4.0,3.0,3.1,3.1,5.0,3.1
1770632545.930449,46.5,48.5,43.6,50.5,49.0,57.0,36.6,53.9,53.5,55.3,45.5,4.1,3.1,3.1,2.1,2.1,6.2,3.1,2.0,1.0,2.0,2.0,4.0,4.0
1770632546.9305313,47.5,43.6,51.5,44.0,45.1,51.0,54.9,48.5,46.1,48.0,46.1,5.1,3.1,4.0,5.0,4.0,2.0,4.0,5.1,3.1,6.9,3.0,2.0,4.0
1770632547.9306037,47.5,46.2,59.8,48.5,48.5,44.6,61.4,43.1,48.0,38.6,45.6,4.1,4.1,6.1,4.0,3.1,4.0,4.0,2.0,4.0,4.0,4.0,4.0,6.1
1770632548.9309816,51.0,54.0,46.5,57.3,48.1,43.3,49.5,46.6,47.6,43.6,42.7,5.1,5.0,3.1,3.1,4.0,4.1,2.1,2.0,3.1,5.1,2.0,5.0,5.1
1770632549.9310496,51.5,46.0,59.2,57.0,45.5,41.2,53.9,45.0,51.5,51.5,45.0,8.1,4.2,32.0,6.1,5.1,5.1,6.0,5.0,3.1,5.0,3.0,4.0,4.1
1770632550.9311256,48.0,45.1,53.9,53.9,53.9,48.5,51.5,46.5,42.0,55.3,43.7,2.1,4.1,4.1,4.1,3.1,5.1,5.0,4.1,3.1,2.0,3.1,2.0,2.0
1770632551.9312036,47.5,54.4,48.5,47.5,46.1,46.5,55.2,55.9,51.0,54.5,60.8,5.1,3.1,1.0,2.1,2.0,3.1,2.1,3.0,3.0,7.1,2.0,3.0,4.0
1770632552.9319775,52.5,47.5,52.0,58.2,53.5,50.0,48.5,41.2,46.5,51.0,48.5,25.3,5.0,5.1,5.1,6.1,6.1,5.1,4.0,2.1,4.1,4.0,3.0,2.0
1770632553.932047,58.8,42.2,54.4,50.0,66.3,48.0,47.5,47.1,46.1,42.2,44.7,20.4,4.1,10.1,4.1,4.1,3.1,2.1,5.1,6.0,5.1,3.0,3.1,3.0
1770632554.932766,49.5,47.5,47.5,52.9,45.1,49.5,52.0,52.5,43.1,49.0,43.0,41.0,7.1,3.1,4.0,4.0,5.1,4.0,2.0,4.1,4.0,3.1,1.0,3.0
1770632555.9328454,45.0,45.0,59.4,41.4,45.5,48.5,42.2,53.5,51.5,49.5,38.8,9.2,23.5,5.1,4.1,12.2,5.1,4.0,5.0,5.1,3.1,4.0,4.0,5.2
1770632556.9332206,50.0,38.8,52.4,52.5,50.0,56.9,53.9,49.0,52.0,48.0,48.0,4.1,17.0,5.1,6.1,4.0,4.0,4.1,6.1,7.0,5.1,5.0,4.0,4.0
1770632557.9332874,58.8,41.2,48.0,54.4,58.4,51.0,58.8,48.0,52.5,56.3,51.0,4.0,14.3,2.1,2.0,5.0,6.0,5.1,3.1,3.1,3.1,4.1,4.0,2.0
1770632558.9333563,41.0,51.0,45.1,48.5,53.5,42.7,54.9,45.0,55.3,44.0,52.5,4.1,4.1,3.0,2.0,3.0,3.1,2.1,5.1,6.1,5.1,4.1,4.0,3.0
1770632559.9334748,56.9,51.5,51.0,51.5,56.7,56.4,45.1,44.6,46.5,40.2,43.7,4.0,3.1,1.0,3.1,4.1,4.1,3.1,4.1,5.2,5.1,2.1,2.0,2.0
1770632560.9335449,42.2,53.4,54.8,45.6,40.6,43.6,44.1,47.6,48.5,51.5,43.0,3.1,5.1,5.0,3.0,4.1,3.0,4.0,3.0,4.1,8.1,7.9,4.1,3.0
1770632561.9338086,52.5,48.0,48.1,46.5,43.7,44.7,40.6,40.0,44.6,48.5,53.8,3.1,5.1,5.1,4.1,5.1,9.1,3.1,5.1,4.0,3.1,7.1,5.1,5.1
1770632562.934259,56.0,47.0,42.4,48.0,53.5,58.4,48.5,46.1,47.0,51.0,53.9,5.0,6.1,5.1,5.1,3.1,1.0,3.1,1.0,4.0,5.0,3.1,3.1,3.1
1770632563.9343333,47.0,45.6,45.0,46.1,52.0,45.5,48.0,53.4,50.0,45.1,45.1,2.1,5.1,3.1,5.1,3.1,3.0,4.0,4.0,5.0,2.0,2.0,2.0,5.0
1770632564.9344113,56.4,49.5,51.0,43.0,53.8,50.0,44.6,55.4,50.0,46.1,48.0,3.1,6.1,4.0,3.1,5.1,3.0,3.0,2.1,3.1,4.0,2.1,2.1,3.1
1770632565.9345045,54.4,42.2,50.0,44.6,49.5,55.0,44.7,53.4,51.0,50.0,55.3,4.1,6.1,3.1,4.1,3.1,4.0,5.0,6.1,5.1,3.1,5.2,7.0,5.1
1770632566.9356432,62.6,51.0,47.6,50.0,41.6,55.4,59.0,51.0,62.7,55.4,50.0,6.1,4.1,6.1,6.0,5.1,3.1,3.1,3.1,3.0,3.0,4.0,1.0,3.0
1770632567.937078,50.0,45.5,60.0,53.4,55.4,48.5,60.2,47.1,50.5,55.3,52.5,5.1,6.1,6.1,4.1,6.2,4.1,5.1,6.0,3.1,2.0,6.0,6.1,5.2
1770632568.937164,52.5,52.9,45.1,49.5,45.5,48.0,42.2,46.5,45.5,49.0,55.8,3.1,5.1,5.1,4.1,6.9,2.1,2.1,3.1,4.1,5.0,3.1,4.1,3.1
1770632569.9372435,46.0,49.0,50.5,52.0,52.5,57.4,44.6,45.5,45.6,47.1,49.5,4.0,3.1,5.1,4.2,4.1,3.0,5.1,4.0,3.1,4.1,5.1,4.0,3.0
1770632570.9373274,40.6,52.4,51.0,45.5,52.0,45.5,48.5,45.1,46.0,45.5,49.0,2.1,5.9,4.0,6.0,6.0,5.1,5.0,6.1,6.1,5.1,4.0,3.0,3.0
1770632571.9374168,52.5,45.1,49.5,53.5,46.6,50.0,54.4,54.9,52.9,42.3,51.0,5.1,1.0,4.1,3.1,2.0,2.0,3.1,2.0,5.1,3.0,4.0,6.1,1.0
1770632572.937843,50.5,50.0,53.5,42.2,52.0,46.1,44.0,50.5,62.7,46.5,52.9,5.1,6.1,6.1,4.0,3.0,2.1,5.1,4.0,2.0,4.0,3.0,2.0,2.0
1770632573.9379156,53.4,46.5,50.5,57.4,49.5,52.5,54.9,47.5,49.5,49.0,47.0,5.2,7.1,4.2,6.2,6.1,5.1,5.2,7.1,4.1,3.1,4.1,4.1,5.1
1770632574.9380105,47.1,48.0,50.5,45.1,45.1,51.9,47.0,48.0,50.0,47.5,50.5,4.1,2.0,4.0,4.0,4.1,4.0,2.0,2.0,3.0,5.0,2.0,3.0,2.0
1770632575.9380882,47.5,37.6,42.2,45.1,37.3,44.6,44.1,41.6,52.0,41.7,40.4,4.0,4.0,3.1,1.0,3.1,4.1,2.0,4.1,2.0,3.1,2.0,3.0,2.0
1770632576.9381812,44.6,37.6,46.0,50.5,52.4,53.3,41.7,41.7,49.5,46.1,45.5,2.1,4.1,2.0,2.0,3.0,5.0,2.1,4.0,2.0,5.0,4.0,4.1,4.0
1770632577.93878,49.5,42.2,50.5,53.5,46.0,41.6,35.4,50.0,49.0,44.1,44.0,4.1,4.1,4.1,3.1,2.0,4.1,3.0,4.1,3.1,5.1,5.1,6.1,3.1
1770632578.938866,44.1,48.5,48.0,46.1,51.0,50.5,42.2,39.0,44.1,57.4,42.6,4.1,4.0,4.0,3.1,3.1,4.1,4.1,5.1,6.1,4.1,5.1,2.1,4.0
1770632579.9395418,53.5,46.5,52.0,53.9,56.4,47.1,53.8,46.5,49.5,48.5,49.0,5.1,16.5,5.1,4.0,6.1,5.1,1.0,5.1,5.1,7.1,6.1,5.1,5.1
1770632580.9412692,46.5,49.5,56.3,46.1,44.7,52.4,51.0,52.5,50.0,54.8,54.5,4.0,5.1,4.1,5.0,5.1,3.0,4.0,3.0,2.0,5.0,4.0,5.9,4.0
1770632581.941887,55.3,48.5,49.0,48.0,51.0,50.0,49.5,50.5,43.1,54.5,51.5,3.1,5.1,6.1,2.0,3.0,3.1,2.0,3.0,2.0,4.0,3.0,2.0,5.1
1770632582.942138,50.5,52.5,53.9,49.0,43.6,49.0,51.5,54.0,47.1,39.2,54.5,4.1,2.0,4.0,3.0,3.1,3.1,3.1,4.1,3.0,2.0,4.0,3.1,3.1
1770632583.9426715,51.0,58.4,43.6,51.0,46.0,51.5,53.9,47.1,50.5,46.1,53.5,3.1,5.1,4.1,4.1,4.1,5.1,6.1,2.0,2.0,3.0,3.0,3.1,5.1
1770632584.9427402,59.0,50.5,56.9,41.0,50.5,46.5,51.0,55.4,52.4,50.5,47.5,5.1,2.0,3.1,2.0,4.0,2.1,3.1,3.0,2.0,3.0,2.0,6.0,4.0
1770632585.9428296,59.4,50.0,50.5,54.0,52.0,49.5,50.0,53.4,50.0,50.5,53.0,7.1,16.3,11.2,7.1,8.1,6.1,6.1,4.1,5.1,8.2,7.1,7.1,5.1
1770632586.9429264,50.0,58.4,50.0,52.0,50.5,50.0,48.5,48.0,49.0,54.5,42.6,5.2,8.2,7.1,5.1,5.1,3.1,4.0,5.0,2.0,3.1,3.1,2.0,5.1
1770632587.9430027,57.4,56.9,52.9,60.2,47.6,47.5,54.5,51.4,51.0,49.5,46.6,5.0,4.0,5.1,4.1,5.1,3.2,3.1,4.1,6.1,4.0,3.0,1.0,5.0
1770632588.9431047,58.4,57.4,63.1,50.5,57.8,53.9,48.5,46.5,52.5,63.1,48.5,8.2,6.2,6.2,9.1,6.1,8.0,8.1,9.0,7.1,11.1,6.1,10.1,7.1
1770632589.943187,54.9,56.0,57.8,53.9,52.9,54.5,52.9,54.5,54.9,56.4,50.0,15.6,6.1,6.1,32.7,6.1,7.1,12.2,6.1,9.1,6.1,6.1,3.1,6.1
1770632590.943269,52.0,44.1,48.0,48.0,53.5,45.6,53.9,62.4,44.6,52.5,47.1,24.2,6.0,4.1,5.1,5.1,4.1,2.0,2.1,3.0,5.0,4.1,5.0,3.1
1770632591.9433467,54.5,52.0,43.1,50.0,54.5,52.0,45.0,53.0,39.6,51.5,59.6,15.0,6.1,5.1,4.1,5.1,3.1,6.1,5.1,4.0,5.1,5.1,3.1,7.0
1770632592.9434247,49.0,50.0,45.1,51.0,49.0,49.0,46.1,58.8,38.6,43.0,47.5,3.0,5.0,6.1,5.1,4.1,3.1,5.1,2.0,3.0,5.0,5.1,1.0,4.0
1770632593.9435103,52.5,48.5,50.0,48.0,47.1,45.5,47.5,39.2,52.4,37.6,52.9,4.1,4.0,3.1,5.1,7.0,3.0,3.1,3.1,3.1,4.1,5.1,5.0,2.0
1770632594.9435973,45.5,47.5,47.1,47.0,41.0,52.0,54.5,38.2,50.0,50.5,59.4,5.2,4.1,3.1,2.1,3.0,4.1,3.0,5.0,4.0,4.0,6.0,2.0,3.1
1770632595.9441226,44.0,36.9,43.0,45.2,49.0,55.9,52.0,48.0,49.5,56.3,43.6,12.0,3.0,3.1,4.0,2.0,4.0,3.1,7.1,3.1,5.1,4.1,5.1,3.1
1770632596.9469507,52.0,53.0,48.0,57.8,46.1,50.5,45.1,45.1,58.8,49.0,44.1,10.1,12.0,5.1,4.0,4.0,5.1,6.1,5.1,17.0,5.1,6.1,6.1,5.1
1770632597.9470365,50.0,42.0,42.6,51.5,46.6,45.5,52.4,51.5,51.0,56.9,54.4,3.1,45.9,4.1,4.1,5.2,4.2,7.0,5.1,2.1,8.1,4.1,3.1,5.1
1770632598.947117,52.5,48.0,50.5,51.5,47.0,47.1,50.5,55.4,49.5,51.0,52.5,18.4,22.2,2.0,4.0,3.1,5.1,3.1,4.0,1.0,3.0,3.1,3.0,3.1
1770632599.947207,43.6,50.5,54.5,49.0,52.9,38.6,48.0,51.0,46.6,59.4,46.5,40.0,4.0,4.1,3.1,3.0,4.0,5.1,4.1,3.0,3.1,5.0,1.0,3.0
1770632600.9472952,52.5,49.0,55.4,52.5,45.5,49.5,53.4,46.1,44.6,49.5,58.3,38.6,2.0,3.0,2.0,3.0,3.1,4.0,5.1,3.0,4.1,3.0,3.0,4.0
1770632601.9473739,47.0,50.0,52.9,50.0,48.0,40.8,44.0,44.6,41.7,47.0,53.9,14.3,4.0,3.0,2.0,4.0,3.0,1.0,4.0,4.0,3.0,2.0,1.0,1.0
1770632602.9474514,52.5,39.6,45.1,46.6,50.0,40.0,46.0,54.4,42.4,41.2,46.0,31.3,5.2,5.1,3.1,4.0,2.1,4.0,4.1,3.0,4.1,5.1,4.0,3.1
1770632603.9475284,53.9,51.0,47.6,47.0,52.0,43.1,47.1,53.9,52.9,42.6,53.8,6.2,18.4,5.1,6.0,4.1,7.0,5.1,4.0,3.1,3.1,4.0,3.0,4.0
1770632604.9476147,48.5,55.0,44.4,45.1,48.5,51.4,50.0,51.0,49.0,45.1,54.9,4.0,5.1,3.1,2.1,5.1,7.1,2.1,3.1,5.1,6.1,6.1,5.1,6.1
1770632605.9477038,49.0,53.4,50.5,47.1,47.5,47.1,51.0,47.1,42.7,43.1,53.5,4.1,14.1,3.1,2.1,3.1,3.0,4.0,2.0,3.1,5.1,5.0,3.0,5.0
1770632606.9479046,44.6,45.5,49.0,57.8,53.9,43.6,53.9,46.5,43.6,51.0,59.2,3.1,19.4,17.0,5.9,9.2,2.1,4.1,3.1,3.0,2.0,4.0,1.0,2.0
1770632607.9480002,49.5,42.6,42.6,47.5,45.0,48.0,51.5,53.5,56.0,50.0,58.4,4.1,4.0,6.1,38.8,4.0,4.0,6.1,3.1,1.0,5.1,3.1,3.0,2.1
1770632608.9480786,51.0,39.6,45.1,50.0,41.2,55.4,37.0,52.0,46.5,47.1,53.9,5.2,8.1,25.3,20.2,5.1,4.1,5.1,6.1,5.0,3.1,3.0,2.1,2.0
1770632609.948704,46.5,43.6,42.6,46.6,43.0,53.4,44.7,51.5,42.7,47.1,39.2,5.1,6.2,19.2,6.1,3.1,4.1,5.0,4.0,5.0,3.1,4.1,4.0,4.0
1770632610.9487805,53.0,57.3,45.0,46.5,53.5,35.6,46.0,48.5,55.4,49.0,42.6,3.1,18.0,4.1,3.1,3.1,3.1,1.0,2.0,1.0,2.0,5.0,3.0,4.0
1770632611.9488714,49.5,50.5,47.6,50.0,47.1,51.5,40.6,44.7,68.6,51.0,50.0,2.0,4.1,6.1,5.0,4.0,3.1,2.0,4.0,3.1,5.1,2.1,3.1,4.0
1770632612.9489532,51.5,57.0,51.0,50.5,46.5,49.5,56.9,48.5,49.5,62.0,58.7,4.1,5.2,2.1,3.1,4.0,3.0,2.0,2.0,4.0,2.1,3.1,3.1,5.1
1770632613.949034,52.5,58.0,46.0,53.5,54.9,51.5,52.9,57.8,44.6,51.5,53.5,5.1,5.1,5.1,4.1,3.1,7.0,5.2,5.1,4.1,6.1,5.1,2.0,4.1
1770632614.949116,46.1,52.0,47.6,49.0,52.0,54.8,44.1,48.0,47.1,56.7,45.1,4.1,4.1,16.3,5.1,3.0,4.1,4.1,3.1,2.0,5.1,4.0,3.0,3.1
1770632615.9492006,52.5,55.8,43.6,53.5,41.2,54.5,45.5,43.1,42.0,50.5,38.2,5.0,5.1,4.1,3.1,3.0,3.1,4.0,1.0,2.0,3.0,3.0,3.1,3.0
1770632616.9501565,49.5,52.0,51.5,55.3,41.6,48.5,44.7,51.5,44.7,47.1,51.5,4.0,3.1,3.1,5.0,4.1,3.1,2.0,3.1,3.1,4.0,3.1,4.0,2.1
1770632617.9502335,47.5,46.6,51.0,50.0,40.6,48.5,40.6,49.0,47.5,45.6,47.6,3.0,5.1,4.1,3.1,3.1,3.1,3.1,2.0,1.0,2.0,3.0,4.1,5.0
1770632618.950385,44.4,53.5,53.0,52.9,54.9,45.1,53.9,49.5,42.7,51.0,50.5,3.0,3.1,5.1,3.1,3.1,4.0,3.0,5.0,3.0,5.0,5.0,3.1,2.0
1770632619.9509673,49.0,50.5,53.0,46.5,46.6,39.4,38.6,49.5,51.0,45.1,51.0,5.1,2.1,5.1,4.1,2.0,2.1,4.0,2.0,3.0,3.0,4.0,6.1,4.1
1770632620.9510882,46.5,53.4,47.1,53.4,53.5,45.5,47.1,49.5,44.2,51.5,50.0,5.1,6.1,8.1,7.1,7.0,7.0,5.1,5.1,4.1,5.1,5.0,4.2,6.0
1770632621.9514256,52.5,48.5,53.5,49.5,51.5,41.2,44.0,47.1,49.5,46.6,45.1,4.1,1.0,3.0,4.0,5.1,5.1,4.1,3.1,4.0,2.1,3.1,3.0,5.1
1770632622.951651,49.5,45.6,48.1,52.0,43.6,44.0,44.1,42.2,42.6,45.1,46.5,6.0,5.0,5.1,4.1,5.1,3.0,2.0,2.0,3.1,4.1,5.1,4.0,3.1
1770632623.9517393,44.1,38.4,43.0,51.5,54.0,41.7,48.5,43.6,47.1,48.0,36.3,5.1,5.1,4.1,6.0,4.0,3.1,3.0,3.0,3.0,3.0,5.1,4.0,3.0
1770632624.9518967,45.5,52.4,47.0,63.1,43.1,45.6,50.0,53.9,43.1,47.1,43.6,4.1,2.1,5.1,4.0,4.0,3.0,7.0,3.0,3.0,3.0,3.0,1.0,2.0
1770632625.9519641,43.4,43.0,45.1,41.4,38.4,53.9,55.4,49.5,54.0,56.4,63.1,2.1,5.0,3.1,4.1,2.0,4.0,2.1,4.1,3.0,3.0,2.1,3.0,3.0
1770632626.9520469,50.0,50.0,46.1,44.0,57.3,45.9,55.3,52.5,46.5,50.5,52.0,6.1,28.6,5.2,6.2,5.1,3.1,10.2,3.1,5.1,5.1,7.9,3.1,2.1
1770632627.952128,33.0,28.4,29.3,31.4,39.2,30.7,21.0,25.7,29.1,26.5,25.7,13.3,20.0,13.3,11.2,21.4,11.2,11.1,16.2,10.3,10.1,12.4,10.2,12.2
1770632628.952205,45.5,37.0,38.0,42.2,37.6,37.0,42.6,32.7,43.0,48.0,30.7,28.1,26.3,26.3,26.0,36.7,39.8,22.7,30.3,22.2,27.8,22.2,23.7,39.8
1770632629.9522796,33.0,28.9,38.6,30.6,36.4,45.0,40.4,37.1,43.4,47.0,25.0,23.5,17.5,21.2,26.0,17.5,21.8,19.0,21.2,20.6,22.2,15.3,21.2,21.2
1770632630.9526968,40.4,38.4,47.5,38.0,42.4,49.5,39.4,38.0,43.6,52.5,36.4,38.4,33.7,32.7,31.6,29.9,29.6,34.0,29.6,37.1,34.7,28.6,32.3,31.3
