timestamp,CPU_0(group_0),CPU_64(group_0),CPU_2(group_0),CPU_66(group_0),CPU_4(group_1),CPU_68(group_1),CPU_6(group_1),CPU_70(group_1),CPU_8(group_2),CPU_72(group_2),CPU_10(group_2),CPU_74(group_2),CPU_12(group_3),CPU_76(group_3),CPU_14(group_3),CPU_78(group_3),CPU_16(group_4),CPU_80(group_4),CPU_18(group_4),CPU_82(group_4),CPU_20(group_5),CPU_84(group_5),CPU_22(group_5),CPU_86(group_5)
1770651101.208809,30.6,29.1,28.0,23.2,40.8,46.5,33.3,30.3,63.6,59.6,63.6,62.4,39.0,34.0,38.0,35.6,40.0,40.8,42.0,40.4,58.0,55.0,47.5,58.8
1770651102.20886,32.0,33.7,34.3,38.6,32.3,29.3,53.0,27.6,51.5,62.0,58.4,63.0,21.0,23.5,24.0,24.8,41.4,45.0,44.4,38.4,47.5,54.0,46.5,51.5
1770651103.2089264,28.1,25.7,29.3,28.3,31.6,36.7,34.3,26.5,70.0,56.9,63.6,64.4,31.4,25.0,26.5,28.0,41.0,37.4,31.6,38.0,45.0,55.4,48.0,55.0
1770651104.2090092,34.3,25.3,32.4,27.7,25.0,35.7,29.3,24.0,67.6,61.6,60.8,52.0,37.6,34.0,38.6,42.7,45.5,37.6,49.0,43.4,51.0,52.5,49.5,42.4
1770651105.209092,28.3,27.7,32.0,25.0,28.6,42.2,31.3,31.0,53.1,61.0,61.0,59.4,36.3,34.3,39.2,38.2,39.0,29.6,39.8,35.0,48.5,46.0,40.0,42.0
1770651106.2095008,29.0,28.3,32.0,27.0,49.5,38.8,37.4,35.1,61.0,61.4,65.0,64.0,37.0,35.3,35.6,36.6,56.0,54.0,56.9,43.9,66.3,59.4,49.5,54.0
1770651107.2100084,35.7,31.3,36.0,33.3,30.6,32.0,33.0,46.5,68.0,57.4,61.0,63.0,31.4,34.3,30.1,31.1,54.5,57.0,52.5,55.4,56.4,53.5,53.0,53.0
1770651108.210434,31.6,29.4,26.5,29.7,30.3,45.9,28.6,47.5,59.0,62.0,70.3,60.0,33.7,32.7,30.7,31.0,59.4,55.6,56.0,58.6,56.4,52.5,54.5,53.5
1770651109.2105029,30.6,29.0,26.7,28.3,28.0,45.1,36.4,35.0,64.1,60.0,66.0,53.0,29.7,29.3,27.7,28.7,54.5,57.0,54.0,55.6,46.0,49.5,51.5,52.0
1770651110.2106593,31.6,28.0,26.3,27.0,24.7,50.0,30.3,38.4,58.6,60.4,62.4,63.6,29.3,32.4,33.0,34.3,60.4,53.0,49.0,59.0,55.0,59.0,51.0,46.5
1770651111.210734,34.0,30.0,26.0,26.0,46.5,35.4,38.4,40.0,59.0,55.0,66.0,57.4,35.0,27.3,33.3,33.0,57.8,53.5,56.6,59.0,46.0,49.0,58.6,53.5
1770651112.210809,27.6,24.0,32.0,25.7,40.4,46.0,35.3,38.0,55.0,47.0,48.0,54.9,28.2,28.4,30.4,31.4,41.4,44.6,47.5,45.5,33.3,50.5,50.0,39.0
1770651113.2108793,28.4,24.8,21.0,23.8,43.0,53.9,36.4,35.3,49.5,51.5,42.0,51.5,23.3,22.1,23.1,24.0,44.4,45.5,43.6,43.0,30.7,42.4,51.0,37.4
1770651114.2111554,28.3,23.8,23.5,25.7,41.0,47.0,35.4,44.6,53.0,51.0,50.0,48.5,21.6,19.8,22.3,18.6,42.0,46.5,39.8,47.0,31.6,38.0,44.1,49.0
1770651115.2112381,30.3,24.2,26.3,26.3,57.8,42.4,43.0,40.0,65.7,56.1,62.4,62.0,19.8,21.8,20.2,21.8,58.0,49.0,53.0,52.0,50.5,48.0,56.1,52.0
1770651116.2113318,28.4,30.0,23.2,26.7,38.0,35.4,35.4,38.0,60.6,48.5,63.0,57.4,18.2,19.6,18.4,18.0,50.0,47.5,56.1,46.1,43.0,55.6,58.8,38.0
1770651117.2115114,30.6,30.4,27.3,27.0,30.0,33.3,28.7,29.6,63.0,57.6,58.0,66.7,22.8,24.8,25.0,28.3,57.0,52.0,59.4,55.6,46.9,51.0,45.0,51.0
1770651118.2115653,25.8,20.0,20.8,21.8,24.0,33.7,27.0,21.2,49.0,37.0,49.5,52.0,30.4,24.8,24.5,26.5,29.3,37.0,39.6,42.0,46.1,34.3,24.2,26.7
1770651119.2116466,26.8,22.2,27.7,24.8,33.0,23.8,31.3,33.0,54.5,59.8,47.0,50.5,28.0,28.0,28.3,26.7,41.0,46.0,47.0,40.0,50.0,55.4,41.2,35.4
1770651120.2117372,29.6,23.5,25.3,24.0,30.7,27.6,30.0,33.0,52.0,51.5,44.6,50.5,28.0,27.0,28.4,26.7,27.3,37.6,25.0,31.0,42.0,45.5,46.0,36.6
1770651121.2118065,28.6,24.0,26.0,24.0,41.0,39.4,42.4,37.0,52.5,57.0,67.0,59.6,23.8,32.0,22.8,27.7,33.7,31.0,34.3,31.3,53.5,51.0,49.0,44.1
1770651122.2118893,35.4,33.3,35.4,33.0,43.0,42.2,40.0,35.0,58.8,60.4,57.4,66.0,34.0,25.0,25.7,28.4,48.5,40.0,42.6,36.0,57.4,54.5,54.5,59.2
1770651123.21219,32.0,25.7,27.0,24.0,47.0,34.3,35.4,25.3,53.5,61.0,60.0,54.5,24.0,26.0,26.7,27.2,32.3,29.0,31.3,26.5,45.5,55.4,50.5,50.5
1770651124.2127948,28.6,24.0,21.0,26.0,44.4,32.3,35.4,38.0,64.7,57.8,47.1,48.5,21.6,22.0,23.8,25.7,28.7,18.0,31.4,28.7,43.0,39.0,54.5,44.0
1770651125.212854,27.8,25.7,23.8,25.0,34.7,43.6,35.6,39.0,54.0,54.0,55.0,46.5,32.4,31.4,33.3,31.7,25.3,25.3,24.2,26.3,44.0,48.0,41.6,48.5
1770651126.21293,28.9,29.0,21.6,27.7,34.0,42.4,40.4,39.8,63.4,57.0,53.0,53.0,28.0,28.4,29.4,26.7,33.0,26.3,30.7,37.6,49.5,38.0,40.6,50.5
1770651127.213017,25.8,29.7,29.0,31.7,43.6,56.0,37.0,37.1,61.0,67.3,58.8,54.5,25.7,22.2,22.0,22.8,51.0,46.0,37.4,32.3,49.0,51.0,48.5,40.6
1770651128.2130876,27.8,25.7,22.2,22.2,37.0,35.4,35.7,40.6,52.0,55.0,51.5,47.5,9.1,11.0,8.9,8.0,31.0,26.7,35.0,25.0,48.5,56.4,32.0,38.0
1770651129.2133138,25.8,28.0,24.5,24.5,49.0,38.4,40.2,52.5,52.5,51.5,55.4,56.4,23.0,20.6,24.0,19.0,38.0,35.0,31.3,30.7,44.0,46.0,46.0,48.0
1770651130.2134018,27.8,26.7,21.0,24.8,39.4,41.4,41.4,47.5,55.1,60.0,49.0,45.5,19.8,18.8,15.8,15.7,27.7,28.0,31.0,33.7,32.0,42.6,48.5,42.4
1770651131.2134738,28.6,24.0,22.8,25.7,38.0,43.1,34.7,30.6,55.4,58.4,55.0,42.4,21.8,18.6,15.5,19.4,29.3,33.3,30.7,35.6,45.0,43.4,43.0,44.0
1770651132.2135613,29.9,28.7,23.2,29.3,41.0,43.4,28.3,38.0,65.3,62.6,62.4,50.5,21.6,21.0,20.0,16.0,49.0,47.0,43.9,49.5,47.5,53.5,48.0,49.0
1770651133.213644,36.7,31.0,35.0,32.0,37.6,23.5,29.0,16.5,70.3,56.9,58.0,64.0,31.0,33.3,41.6,33.7,57.0,55.6,58.4,58.8,56.4,55.0,50.5,49.5
1770651134.2137146,31.6,29.7,28.6,22.0,28.9,36.0,40.4,32.3,60.6,58.0,70.7,65.0,30.7,36.3,33.3,34.3,55.6,57.0,53.5,54.5,55.4,60.0,54.0,49.5
1770651135.2137816,30.3,29.0,32.7,30.3,41.0,29.3,47.1,23.0,60.4,63.4,62.4,60.6,37.0,38.0,33.0,35.3,62.4,58.0,54.0,55.0,46.0,52.0,50.5,40.4
1770651136.2141967,30.2,31.0,23.5,28.4,47.0,29.0,40.4,25.3,58.0,59.6,65.7,61.0,38.2,39.0,39.2,46.5,51.5,54.0,50.0,54.0,50.0,49.5,62.0,53.0
1770651137.2142792,34.3,28.0,33.3,34.0,48.5,31.6,44.6,29.3,55.0,57.8,58.0,57.0,35.6,33.3,36.6,42.0,57.4,59.0,54.0,48.0,54.0,54.5,56.0,50.0
1770651138.2143614,27.1,28.0,26.3,25.0,41.4,54.9,36.7,32.0,48.5,55.6,57.4,62.0,21.0,21.0,21.8,22.8,48.0,53.0,47.0,43.3,49.0,51.0,48.5,41.0
1770651139.2144315,27.1,27.7,24.2,24.2,43.6,38.8,33.3,35.7,60.0,67.0,62.4,61.0,18.2,15.0,16.2,18.0,49.5,53.0,56.6,57.4,54.1,57.6,54.5,51.0
1770651140.2148445,31.6,27.3,27.6,31.7,40.4,25.5,37.4,32.0,65.0,58.8,49.5,62.4,28.0,27.7,33.7,29.0,58.0,62.0,59.4,54.0,43.6,54.9,53.5,48.0
1770651141.2149322,33.3,24.0,29.0,23.2,37.8,31.3,36.0,44.9,63.7,56.6,66.0,62.0,46.1,43.0,39.0,43.4,48.0,55.4,50.5,52.0,56.0,59.6,63.0,59.0
1770651142.2154365,26.0,25.0,31.0,28.0,43.6,36.3,39.4,47.0,61.0,53.0,55.1,56.4,41.6,42.6,43.1,39.6,42.6,43.4,45.0,49.5,54.5,46.0,60.0,50.5
1770651143.2155044,31.6,29.0,35.4,32.4,34.0,42.0,33.0,40.4,64.0,66.0,57.8,51.5,29.7,29.4,30.4,33.3,53.1,56.4,48.5,53.5,60.4,52.5,50.5,52.0
1770651144.215578,29.9,27.0,28.0,25.3,27.6,32.0,40.0,38.6,60.4,66.0,57.1,61.4,29.4,29.0,28.0,29.4,52.0,46.5,52.0,51.5,50.0,50.5,44.0,52.0
1770651145.215648,32.3,26.7,31.7,31.0,30.7,26.5,24.5,37.4,64.6,63.0,56.9,60.6,33.3,33.3,31.1,33.3,48.5,52.5,45.9,45.0,50.0,52.9,46.0,40.0
1770651146.215715,27.1,29.0,26.3,25.0,23.2,29.3,22.2,25.0,56.4,56.0,67.0,64.4,27.0,28.0,34.0,27.7,45.5,36.6,40.6,34.3,48.0,59.4,50.0,50.0
1770651147.2157967,34.3,24.0,32.7,28.7,47.5,29.7,28.9,27.3,64.6,57.4,62.4,58.2,35.6,29.7,30.3,31.0,25.5,39.4,34.3,31.4,48.0,54.0,50.0,50.0
1770651148.2158585,30.6,29.3,30.3,32.3,45.5,27.3,23.8,39.0,56.0,64.6,54.5,64.1,34.7,34.3,28.7,36.6,35.6,39.8,46.9,37.8,49.0,48.5,44.4,49.0
1770651149.2165577,17.5,12.0,15.2,14.0,31.7,18.0,24.0,12.1,34.0,24.8,28.0,21.0,34.3,37.3,36.3,35.0,24.0,23.2,17.0,13.1,21.8,23.0,1.0,21.8
1770651150.21664,7.0,1.0,0.0,0.0,34.7,16.8,7.9,22.8,22.0,20.2,33.0,0.0,27.7,31.7,33.0,29.1,22.0,15.0,9.1,13.0,20.0,20.2,19.2,1.0
1770651151.2167182,4.1,0.0,0.0,0.0,31.0,23.8,23.0,3.0,37.3,4.0,20.8,0.0,20.2,22.3,23.3,23.5,20.0,14.9,13.9,13.0,24.8,24.8,7.0,5.0
1770651152.216798,2.1,0.0,0.0,0.0,23.8,25.0,17.0,5.0,36.0,5.0,20.0,0.0,20.8,22.5,21.6,20.8,20.8,21.0,6.2,11.1,22.0,6.0,17.6,1.0
1770651153.216907,6.2,1.0,3.0,1.0,24.8,27.7,4.0,5.1,15.8,26.0,21.8,1.0,15.7,14.9,17.5,17.6,16.0,17.0,14.9,17.2,17.0,7.9,8.1,11.2
1770651154.2170022,3.1,0.0,0.0,0.0,20.0,20.8,0.0,0.0,11.0,30.0,20.0,0.0,5.9,4.0,5.9,6.9,11.0,16.0,14.0,20.8,6.0,18.0,4.0,4.0
1770651155.2170956,5.2,0.0,1.0,2.0,22.0,16.0,2.0,2.0,21.0,20.0,21.0,0.0,6.0,5.9,5.1,6.0,17.0,19.0,9.0,17.8,16.8,2.0,1.0,4.0
1770651156.2171583,2.1,0.0,0.0,0.0,18.6,10.9,5.0,4.0,21.6,20.2,6.1,0.0,6.9,6.9,5.0,5.9,17.8,19.0,9.1,15.0,4.0,5.0,6.0,3.0
1770651157.2172585,2.1,1.0,2.0,1.0,6.0,7.1,6.0,6.0,9.1,21.0,2.0,2.0,7.0,5.0,7.9,7.0,18.0,15.8,16.8,13.1,1.0,1.0,0.0,1.0
1770651158.2173321,1.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,11.1,15.0,16.0,18.0,0.0,0.0,0.0,1.0
1770651159.217405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6,14.1,15.0,12.1,0.0,0.0,0.0,0.0
1770651160.2174525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8,12.9,16.2,12.0,0.0,0.0,0.0,0.0
1770651161.21753,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.8,8.1,17.8,15.0,0.0,0.0,0.0,0.0
1770651162.21761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,9.1,17.0,13.0,0.0,0.0,0.0,0.0
1770651163.2176704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,12.9,8.1,7.1,0.0,0.0,0.0,0.0
1770651164.2177434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,14.9,9.0,8.9,0.0,0.0,1.0,0.0
1770651165.2178202,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.1,4.0,10.1,0.0,0.0,0.0,0.0
1770651166.2178895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.1,11.0,6.9,0.0,0.0,0.0,0.0
1770651167.2179615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0
