timestamp,CPU_0(group_0),CPU_64(group_0),CPU_2(group_0),CPU_66(group_0),CPU_4(group_1),CPU_68(group_1),CPU_6(group_1),CPU_70(group_1),CPU_8(group_2),CPU_72(group_2),CPU_10(group_2),CPU_74(group_2),CPU_12(group_3),CPU_76(group_3),CPU_14(group_3),CPU_78(group_3),CPU_16(group_4),CPU_80(group_4),CPU_18(group_4),CPU_82(group_4),CPU_20(group_5),CPU_84(group_5),CPU_22(group_5),CPU_86(group_5)
1770632226.3678608,53.5,49.0,57.6,50.0,47.0,45.0,58.0,48.5,49.0,54.9,49.0,51.5,39.0,54.5,53.5,45.0,47.0,49.5,53.5,50.5,46.0,52.5,5.1,14.9
1770632227.3679519,51.5,36.4,52.0,42.2,49.0,54.9,45.1,45.1,43.1,48.0,49.5,49.5,49.0,47.5,53.9,55.3,57.0,47.1,51.0,46.5,54.5,49.5,3.1,30.2
1770632228.3680427,53.5,48.1,52.9,41.6,46.5,49.0,46.0,47.1,55.4,46.0,47.0,46.1,44.6,43.6,50.5,57.0,51.0,48.5,53.5,48.0,45.1,47.1,3.1,11.0
1770632229.3681233,44.6,53.5,43.0,46.5,59.4,44.1,41.3,41.6,49.0,42.6,48.0,51.0,42.7,48.5,53.9,37.4,47.1,44.7,40.2,49.5,45.5,43.6,5.0,21.2
1770632230.3684,49.0,50.0,48.5,52.4,54.4,48.0,43.6,49.5,45.0,49.5,47.0,54.9,56.9,45.5,66.7,51.5,54.5,56.3,53.5,51.0,48.0,43.7,2.1,4.1
1770632231.3685927,52.0,52.5,52.5,50.5,56.0,56.4,42.0,55.9,55.4,57.0,55.9,48.0,45.5,45.5,47.5,56.4,49.5,45.1,50.0,50.5,45.1,54.9,5.1,5.1
1770632232.368674,53.0,62.7,54.5,52.0,49.5,51.5,53.5,58.0,52.5,57.4,59.0,47.0,47.5,51.5,50.0,59.4,51.0,52.9,49.5,53.5,50.0,50.0,5.1,6.1
1770632233.3687553,62.6,54.5,52.4,50.0,45.1,46.5,52.9,41.2,52.5,55.9,52.5,44.1,49.5,42.6,51.0,44.6,43.6,56.4,55.9,45.6,48.0,45.6,4.1,4.1
1770632234.3690116,47.5,50.5,48.5,42.2,52.5,54.9,45.0,52.0,47.5,50.5,42.2,43.6,52.4,44.7,50.0,44.6,60.6,52.0,50.5,48.5,56.0,48.5,6.2,2.1
1770632235.369082,52.0,47.1,46.0,51.5,41.0,46.0,44.6,49.0,41.6,42.2,47.0,50.5,47.5,54.9,51.0,49.0,48.5,43.1,43.6,53.5,45.2,52.9,3.1,6.0
1770632236.3691628,44.6,42.0,47.1,50.0,56.4,49.0,42.2,48.0,53.9,45.5,46.1,43.6,50.0,38.6,51.0,49.5,40.6,40.4,52.9,49.0,50.0,37.6,5.1,3.0
1770632237.369244,45.0,47.5,45.5,54.5,55.4,53.9,48.5,48.5,47.0,47.5,42.0,46.1,37.3,48.5,48.0,50.0,51.0,41.2,45.0,54.5,51.5,46.0,5.2,7.1
1770632238.3693497,47.1,50.0,52.5,51.0,48.0,41.6,54.0,51.0,47.5,48.5,50.5,53.9,41.2,52.5,45.5,46.5,48.5,53.0,43.7,48.5,48.5,50.0,5.1,2.1
1770632239.3705666,53.0,54.4,56.9,50.0,45.5,57.8,46.5,46.5,42.7,46.6,50.5,49.0,44.1,49.5,51.5,52.0,49.0,46.5,46.0,43.1,47.5,57.4,5.1,4.0
1770632240.3706462,46.5,55.4,58.4,55.3,63.7,55.0,52.0,44.1,55.6,48.0,53.5,58.4,45.0,48.5,52.9,49.5,53.5,47.0,44.7,36.6,46.1,48.0,3.1,4.1
1770632241.3707292,45.0,51.5,47.0,44.0,50.5,49.0,43.6,57.0,46.5,46.1,51.5,56.9,43.6,47.1,53.0,47.5,47.5,39.8,47.5,47.1,43.0,50.5,6.0,5.0
1770632242.3708122,48.0,53.9,43.6,43.6,43.0,48.5,41.2,45.0,43.1,48.0,48.5,53.5,43.1,49.0,46.6,56.3,47.5,46.0,42.0,52.4,39.8,51.0,3.1,3.1
1770632243.370896,47.5,45.5,42.0,45.0,47.6,40.6,52.0,42.7,49.0,60.8,51.0,41.2,46.5,49.0,51.0,43.7,46.5,36.0,37.3,56.4,39.6,51.0,4.1,5.1
1770632244.370977,51.0,51.0,52.0,51.0,45.5,49.0,44.0,42.0,49.5,57.4,49.5,48.0,48.0,40.8,43.6,40.6,47.5,41.6,50.0,38.6,46.5,46.1,4.1,3.1
1770632245.3714857,51.0,49.0,47.1,58.0,51.5,52.5,50.0,52.5,49.5,46.5,47.5,50.0,44.6,51.5,48.5,49.5,52.9,55.9,46.5,47.1,42.2,52.9,2.0,18.2
1770632246.371579,40.0,49.5,50.0,57.8,58.8,58.4,44.0,46.5,46.5,46.0,41.0,47.5,51.0,51.5,42.4,50.0,45.1,47.5,47.1,38.4,46.5,57.3,3.0,19.0
1770632247.371656,46.5,49.0,46.6,48.1,50.5,53.9,49.5,44.7,46.5,48.5,51.5,45.1,51.0,48.0,48.5,46.5,65.3,52.5,52.9,49.5,54.9,48.0,3.0,35.4
1770632248.371942,43.0,51.5,52.9,52.5,55.9,58.4,50.5,47.1,47.5,53.4,47.5,47.5,43.6,50.0,49.0,45.1,44.6,47.5,48.0,42.6,47.5,44.1,5.1,30.3
1770632249.3720205,54.5,64.0,57.0,47.5,56.6,48.0,53.9,53.0,52.0,49.5,48.5,50.0,54.9,55.4,48.5,52.9,53.5,56.4,49.5,51.5,51.0,53.5,6.1,5.2
1770632250.3721824,57.8,58.0,55.4,54.5,49.0,50.5,50.5,55.0,49.0,52.9,57.8,53.5,48.5,60.8,48.5,57.0,54.5,45.5,47.5,53.9,55.9,52.0,9.2,9.2
1770632251.3739092,50.0,51.5,54.0,54.5,55.0,49.0,49.0,55.9,51.5,53.0,49.5,46.1,55.3,50.0,58.8,47.5,53.5,50.5,47.1,58.4,50.5,53.5,6.2,22.0
1770632252.3739877,52.5,49.0,49.0,50.5,51.5,56.3,55.4,52.9,50.5,49.0,52.5,58.0,44.0,56.9,54.5,53.5,47.5,50.5,43.0,57.8,53.4,49.5,5.1,29.6
1770632253.3741918,46.5,48.5,45.6,50.0,58.3,51.5,46.5,56.4,57.8,44.6,50.5,52.5,60.4,46.5,47.5,53.5,52.5,47.1,52.9,54.9,50.5,38.0,12.1,15.2
1770632254.375406,51.5,53.0,49.0,45.0,48.0,47.5,52.0,45.5,45.1,53.5,50.5,50.0,54.9,59.8,43.6,53.5,54.5,44.0,47.1,49.0,51.5,51.5,22.4,18.4
1770632255.375488,49.0,60.0,47.5,49.5,51.5,53.5,54.5,52.9,52.9,47.0,47.0,46.1,47.5,40.6,44.6,45.6,44.1,38.2,45.5,53.4,43.6,46.5,5.0,38.0
1770632256.3760176,46.5,47.6,40.0,47.5,48.5,41.7,33.0,54.0,40.4,47.1,36.3,45.0,44.1,42.2,43.0,45.5,40.8,47.5,46.5,35.4,46.0,39.2,4.1,4.0
1770632257.376113,49.0,40.0,45.5,46.0,52.5,48.0,48.0,53.5,50.5,51.5,52.5,38.0,57.0,45.5,44.1,49.0,45.9,48.0,53.5,45.0,46.5,45.6,1.0,5.1
1770632258.377899,51.5,48.5,57.8,56.4,56.6,54.5,49.0,59.4,50.5,53.9,57.4,53.9,51.5,55.4,53.9,56.0,61.4,59.4,50.0,55.4,52.0,55.6,5.1,3.1
1770632259.377983,47.5,45.1,49.0,49.5,52.0,45.1,44.0,55.4,50.0,47.5,51.5,52.4,52.4,49.5,50.5,55.9,42.6,51.5,37.4,46.1,54.0,50.0,5.1,3.1
1770632260.378054,51.5,47.1,50.5,44.0,51.5,42.6,54.5,42.0,48.5,52.4,48.5,40.0,47.5,51.0,58.8,48.5,45.1,47.0,49.5,46.5,52.0,44.6,6.1,5.1
1770632261.3781202,46.1,49.0,55.9,46.1,50.5,47.1,50.0,44.6,44.4,48.0,46.1,51.0,52.0,45.5,44.6,46.5,48.5,45.5,52.0,49.0,46.0,46.5,6.1,5.0
1770632262.3782046,46.0,53.9,54.5,48.5,56.0,55.0,47.5,45.5,47.1,52.5,43.6,50.0,44.4,50.5,48.5,42.6,45.1,48.1,53.9,48.0,43.6,49.0,4.0,3.1
1770632263.3795068,44.1,43.6,56.6,41.6,50.5,54.0,45.5,44.6,51.5,51.0,43.6,52.9,46.1,45.1,43.7,45.1,52.9,48.5,53.9,50.0,42.2,45.5,3.1,4.1
1770632264.3803277,37.4,47.5,49.0,51.5,48.0,50.5,44.7,36.0,44.7,44.6,41.0,42.4,41.7,48.0,39.6,45.6,41.6,44.6,39.4,37.9,44.1,42.7,3.1,6.9
1770632265.3803961,34.3,41.2,45.5,50.5,41.2,51.0,45.1,34.3,45.5,35.3,50.5,44.1,42.0,46.5,42.0,36.6,33.0,38.2,39.6,35.6,44.6,33.7,3.0,3.1
1770632266.3804772,42.6,42.6,52.5,51.0,38.0,48.5,44.0,45.1,43.0,41.2,42.0,41.7,46.0,42.6,51.5,47.5,41.6,47.1,44.6,48.5,45.5,42.2,4.1,6.1
1770632267.3805523,53.5,47.1,41.0,46.0,42.2,47.6,39.0,47.5,42.6,40.4,49.0,41.0,47.1,36.6,45.1,37.3,44.1,39.6,37.3,39.4,42.2,39.6,5.1,2.0
1770632268.3806229,34.3,38.6,34.0,36.9,29.0,41.2,39.8,35.0,37.3,34.3,44.1,43.7,34.7,34.3,33.3,40.0,35.3,28.7,31.4,32.4,35.9,43.7,3.0,4.0
1770632269.3806875,48.0,42.6,47.0,39.6,53.5,32.3,45.5,47.1,44.7,53.9,45.5,42.6,42.2,37.9,37.6,46.6,45.0,38.0,42.6,38.6,44.6,44.6,5.1,3.1
1770632270.3807595,41.2,37.3,36.9,31.4,42.7,29.1,32.4,32.4,34.7,45.2,37.9,27.9,34.3,33.0,42.2,31.4,36.6,35.6,42.2,33.7,39.0,41.2,3.1,2.0
1770632271.3808484,38.4,40.6,42.0,41.2,45.1,43.6,44.6,42.0,47.5,41.0,40.4,41.0,40.6,41.2,45.6,32.0,41.2,39.6,39.0,41.2,36.5,42.7,4.0,3.1
1770632272.3809366,38.2,39.2,44.6,38.2,37.6,35.9,35.0,31.7,25.5,39.2,46.5,40.6,38.0,46.6,51.5,38.6,40.2,34.7,33.3,38.6,36.4,45.5,4.0,2.0
1770632273.381018,25.3,11.9,15.8,22.8,18.6,29.0,21.0,13.7,11.9,22.0,15.7,11.9,31.4,18.0,25.7,17.6,17.0,17.8,17.8,18.8,37.3,19.4,1.0,1.0
1770632274.381103,20.6,23.5,20.8,25.0,19.6,22.5,25.5,19.8,25.0,24.5,14.6,16.8,36.3,13.7,28.7,13.9,27.7,11.9,12.0,15.8,35.6,38.6,8.0,1.0
1770632275.38119,10.4,8.9,13.7,10.7,7.0,24.5,19.6,5.0,22.8,38.0,10.0,27.7,30.7,11.9,26.0,8.0,29.0,5.9,10.8,12.7,14.9,42.6,0.0,0.0
1770632276.3812728,6.2,7.9,9.9,9.0,6.9,23.0,18.6,6.9,18.8,18.8,11.9,31.4,11.9,11.0,24.8,5.0,31.1,5.9,10.9,10.9,11.9,39.2,0.0,0.0
1770632277.3813658,8.0,8.9,10.9,9.9,5.9,24.5,19.4,6.0,27.7,5.0,7.0,28.7,4.0,10.9,23.0,4.9,30.7,5.0,10.8,11.8,24.8,23.0,1.0,1.0
1770632278.381451,7.1,8.9,8.8,11.8,5.0,22.0,14.0,4.0,23.8,5.0,11.8,30.4,7.0,11.9,9.9,5.0,18.8,6.0,8.0,10.0,9.8,40.6,0.0,0.0
1770632279.3815193,5.1,6.9,5.9,6.0,5.9,21.8,12.9,5.0,20.0,5.9,4.0,31.7,5.0,9.9,5.0,5.0,6.9,6.9,5.9,4.0,6.0,36.0,1.0,0.0
1770632280.3816094,8.2,6.9,8.1,9.0,9.0,7.0,12.7,6.0,19.2,10.0,5.9,29.4,7.0,7.1,7.0,8.0,7.0,8.9,8.8,7.9,6.1,6.9,3.0,0.0
1770632281.381705,7.9,6.0,5.9,6.9,5.9,7.0,11.9,5.9,5.9,6.0,5.9,13.9,5.9,5.9,6.0,5.9,5.0,6.9,11.9,6.0,5.9,7.9,0.0,0.0
1770632282.3818038,4.0,4.0,3.0,3.0,5.9,4.0,8.9,4.0,4.0,3.9,3.0,9.9,4.0,4.0,5.0,5.0,3.0,4.0,11.0,4.0,5.0,5.0,0.0,0.0
1770632283.3818922,2.0,1.0,1.0,2.0,1.0,1.0,6.9,1.0,2.0,1.0,2.0,7.9,2.0,3.0,1.0,1.0,2.0,2.0,8.9,2.0,2.0,2.0,1.0,1.0
1770632284.3819695,2.0,1.0,2.0,1.0,2.0,2.0,7.0,1.0,2.0,2.0,2.9,8.9,2.9,3.0,3.0,1.0,2.0,2.0,6.9,0.0,2.0,2.0,0.0,0.0
1770632285.3820486,1.0,1.0,2.0,2.0,2.0,1.0,7.9,1.0,2.0,1.0,2.0,8.9,3.0,3.0,3.0,2.0,1.0,1.0,7.8,2.0,2.0,2.0,0.0,0.0
1770632286.3821406,4.2,5.0,3.0,3.0,4.0,4.0,9.8,2.0,4.0,4.0,4.0,10.8,3.0,4.0,4.0,3.0,2.0,4.0,9.9,2.0,3.0,2.0,3.0,3.0
1770632287.3822207,2.1,3.0,4.0,3.0,2.0,3.0,4.0,2.0,3.0,3.0,2.0,5.0,4.0,2.0,3.9,2.0,3.0,2.0,7.0,1.0,2.0,2.0,2.0,0.0
